,losses,counter
0,2.2945570945739746,0
1,2.3185439109802246,640
2,2.296316385269165,1280
3,2.305403470993042,1920
4,2.312560796737671,2560
5,2.302114248275757,3200
6,2.3070082664489746,3840
7,2.310255527496338,4480
8,2.300611972808838,5120
9,2.3174495697021484,5760
10,2.303422451019287,6400
11,2.314112663269043,7040
12,2.3140532970428467,7680
13,2.299684762954712,8320
14,2.2996857166290283,8960
15,2.2975432872772217,9600
16,2.3014979362487793,10240
17,2.3087692260742188,10880
18,2.2901806831359863,11520
19,2.303107261657715,12160
20,2.2893662452697754,12800
21,2.300105571746826,13440
22,2.3028018474578857,14080
23,2.296151638031006,14720
24,2.3091039657592773,15360
25,2.3048808574676514,16000
26,2.29667329788208,16640
27,2.315297842025757,17280
28,2.2982959747314453,17920
29,2.299164295196533,18560
30,2.3119404315948486,19200
31,2.2927310466766357,19840
32,2.294154644012451,20480
33,2.3047807216644287,21120
34,2.3151657581329346,21760
35,2.3067948818206787,22400
36,2.279001474380493,23040
37,2.305335283279419,23680
38,2.300978660583496,24320
39,2.303864002227783,24960
40,2.2972469329833984,25600
41,2.29669189453125,26240
42,2.2995572090148926,26880
43,2.303966522216797,27520
44,2.2861781120300293,28160
45,2.3055529594421387,28800
46,2.3063271045684814,29440
47,2.3003804683685303,30080
48,2.312000274658203,30720
49,2.285676956176758,31360
50,2.2981276512145996,32000
51,2.294447422027588,32640
52,2.296926975250244,33280
53,2.283663749694824,33920
54,2.30635142326355,34560
55,2.3001890182495117,35200
56,2.2962148189544678,35840
57,2.286195755004883,36480
58,2.3058226108551025,37120
59,2.2973239421844482,37760
60,2.2901947498321533,38400
61,2.3084871768951416,39040
62,2.303511142730713,39680
63,2.2969508171081543,40320
64,2.303741693496704,40960
65,2.2977652549743652,41600
66,2.2991297245025635,42240
67,2.2971036434173584,42880
68,2.3015689849853516,43520
69,2.2895281314849854,44160
70,2.284311294555664,44800
71,2.290600538253784,45440
72,2.300037384033203,46080
73,2.295948028564453,46720
74,2.2940526008605957,47360
75,2.2915358543395996,48000
76,2.2817349433898926,48640
77,2.2807679176330566,49280
78,2.2854888439178467,49920
79,2.296947479248047,50560
80,2.2855162620544434,51200
81,2.2873029708862305,51840
82,2.286717653274536,52480
83,2.2951908111572266,53120
84,2.282611608505249,53760
85,2.2731871604919434,54400
86,2.2895874977111816,55040
87,2.2987093925476074,55680
88,2.298388957977295,56320
89,2.284642457962036,56960
90,2.2814552783966064,57600
91,2.2879552841186523,58240
92,2.265381097793579,58880
93,2.264019012451172,59520
94,2.266913652420044,60000
95,2.2797274589538574,60640
96,2.2571117877960205,61280
97,2.2598462104797363,61920
98,2.2686498165130615,62560
99,2.249774694442749,63200
100,2.232429027557373,63840
101,2.2446022033691406,64480
102,2.241231679916382,65120
103,2.237456798553467,65760
104,2.208481550216675,66400
105,2.2166264057159424,67040
106,2.2295002937316895,67680
107,2.1848182678222656,68320
108,2.1911261081695557,68960
109,2.164588451385498,69600
110,2.158196210861206,70240
111,2.1188230514526367,70880
112,2.1544487476348877,71520
113,2.1271941661834717,72160
114,2.143954277038574,72800
115,2.063380479812622,73440
116,2.0340423583984375,74080
117,2.0668625831604004,74720
118,2.093273162841797,75360
119,2.0722756385803223,76000
120,1.9656565189361572,76640
121,1.8970333337783813,77280
122,2.0224215984344482,77920
123,1.9466139078140259,78560
124,1.9911917448043823,79200
125,1.7764520645141602,79840
126,1.9179010391235352,80480
127,1.9459484815597534,81120
128,1.8472890853881836,81760
129,1.8547029495239258,82400
130,1.8354274034500122,83040
131,1.9009062051773071,83680
132,1.8273054361343384,84320
133,1.7159767150878906,84960
134,1.772201657295227,85600
135,1.791130542755127,86240
136,1.7110530138015747,86880
137,1.698564052581787,87520
138,1.6203018426895142,88160
139,1.6477258205413818,88800
140,1.6922898292541504,89440
141,1.5730466842651367,90080
142,1.6394870281219482,90720
143,1.4376294612884521,91360
144,1.7258410453796387,92000
145,1.5477118492126465,92640
146,1.5438729524612427,93280
147,1.4574497938156128,93920
148,1.4143508672714233,94560
149,1.4397937059402466,95200
150,1.3805536031723022,95840
151,1.4714603424072266,96480
152,1.3985955715179443,97120
153,1.3060637712478638,97760
154,1.3648515939712524,98400
155,1.2451711893081665,99040
156,1.2632142305374146,99680
157,1.1591603755950928,100320
158,1.4545828104019165,100960
159,1.1130449771881104,101600
160,1.351487636566162,102240
161,1.2077357769012451,102880
162,1.2055948972702026,103520
163,1.0655275583267212,104160
164,1.1711457967758179,104800
165,1.159496545791626,105440
166,1.0983461141586304,106080
167,0.9686998128890991,106720
168,1.0662024021148682,107360
169,1.0028208494186401,108000
170,1.11372971534729,108640
171,0.8016707897186279,109280
172,1.0126700401306152,109920
173,1.1003865003585815,110560
174,1.0102225542068481,111200
175,1.1087262630462646,111840
176,1.0621113777160645,112480
177,1.2108515501022339,113120
178,0.9406540393829346,113760
179,0.9609625935554504,114400
180,1.0404263734817505,115040
181,1.043389081954956,115680
182,1.0226320028305054,116320
183,1.0550950765609741,116960
184,1.1033203601837158,117600
185,0.8015070557594299,118240
186,1.005687952041626,118880
187,1.078126311302185,119520
