,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
76,10.616104,0.3287978,1.7094008,1.8179072,4.450784,0.21584888,2.7045238,2.0357583
77,12.45109,0.31749693,1.709399,1.4767278,4.9157224,0.2209641,2.704562,1.8801521
78,9.69983,0.2874021,1.7094008,1.8243978,4.3304415,0.19539797,2.7045856,1.9963272
79,8.047231,0.28335083,1.7093754,2.2468557,4.14044,0.1831404,2.704618,2.04437
80,10.355295,0.31264523,1.7093755,1.7145001,4.594605,0.2032496,2.7046502,1.9618452
81,8.678296,0.28795382,1.7093824,1.8810887,4.9497204,0.206706,2.7047062,1.8745521
82,9.601797,0.29688016,1.7094102,1.932158,4.8505044,0.20134015,2.704706,1.790546
83,11.274336,0.3241939,1.7093943,1.5446227,5.2732964,0.22453913,2.704688,1.8041801
84,9.069865,0.31617984,1.7094008,2.0790124,4.1215615,0.19425294,2.7046988,1.9572449
85,10.850802,0.31788665,1.709387,1.5946679,4.74664,0.21789281,2.7047763,1.9274626
86,7.239794,0.2932305,1.7093757,2.648529,3.991709,0.1833142,2.7048485,2.0343888
87,7.9246125,0.2760401,1.7093761,2.0613875,3.523263,0.16760926,2.7048883,2.0990863
88,10.934301,0.3159658,1.7093846,1.7314736,4.798221,0.2144877,2.7048445,1.853801
89,9.436497,0.29458368,1.7093745,2.0183837,4.8388147,0.18618542,2.7048419,1.9315324
90,10.146464,0.31828237,1.7093722,1.7235713,4.7344666,0.21950352,2.7049034,1.8676727
91,10.837536,0.2959186,1.7093785,1.6968356,5.332418,0.22332287,2.7049236,1.627358
92,9.491504,0.3263262,1.7093731,1.9911047,5.049823,0.22447765,2.704909,1.8596789
93,8.887624,0.27734166,1.709381,2.0295057,4.2417183,0.18723238,2.704925,2.006403
94,11.744629,0.29406598,1.7093819,1.6355649,4.512861,0.20501237,2.7048955,1.8119512
95,7.662671,0.2708577,1.7093536,1.8579237,4.64752,0.18867311,2.7048712,1.7787868
96,10.469899,0.30577195,1.7093142,1.8093789,4.5917645,0.22118971,2.7049093,1.8664461
97,8.840529,0.3088487,1.7093,2.2565246,4.057543,0.19026116,2.7049696,2.054177
98,8.504569,0.2797725,1.7093036,2.1767077,4.2605433,0.18679042,2.7049644,1.896046
99,8.361334,0.26953796,1.7093039,1.7886702,4.2836,0.17402227,2.7050004,1.9301414
100,8.100558,0.31024793,1.7093045,2.2752883,4.233242,0.19795609,2.7049568,1.9297734
101,10.203759,0.31555495,1.7092901,1.7896646,4.539209,0.21008413,2.7048836,1.9222049
102,7.7515907,0.26994774,1.7092781,1.9252467,4.2204776,0.1779436,2.7048848,1.8462751
103,8.835714,0.27283096,1.7092538,1.7241538,4.804191,0.19205654,2.704933,1.8685638
104,8.438176,0.29529274,1.7092422,2.29739,4.5095835,0.19606909,2.7049634,1.9109215
105,8.785304,0.29616603,1.7092432,2.2846563,4.2078004,0.19537605,2.7049325,2.03708
106,6.53138,0.25819027,1.7092212,1.9252124,3.5658207,0.1545147,2.7050207,2.1580107
107,7.616836,0.29129514,1.7092259,2.3971038,3.6134634,0.16944554,2.705041,2.2117524
108,7.165896,0.2664604,1.7092131,1.9259155,4.354195,0.18271449,2.7050645,1.8675765
109,10.363982,0.3115819,1.7092116,1.8087143,5.449166,0.22965714,2.7050805,1.701554
110,11.254697,0.31648216,1.7092118,1.53532,4.982405,0.21309844,2.705043,1.8639404
111,10.327799,0.29238668,1.7092005,1.5186617,5.2523737,0.20868805,2.705057,1.6903951
112,10.946496,0.30283773,1.7092032,1.6983887,4.2567644,0.20812711,2.7051046,1.9775845
113,8.223812,0.2853752,1.7091931,2.2211785,4.2339416,0.2018096,2.7051353,1.8621209
114,12.003658,0.29484466,1.709187,1.4827896,5.804926,0.22343187,2.705158,1.6666945
115,7.8762074,0.28918004,1.7092028,2.0412781,3.960558,0.18790117,2.705116,1.9557899
116,10.538601,0.2993865,1.7092034,1.6582533,5.41406,0.21177551,2.7050958,1.7759615
117,11.762409,0.34009057,1.7092192,1.5275798,5.101388,0.2477613,2.705106,1.7785399
118,10.612559,0.3350218,1.7092177,1.8061782,4.197023,0.19711015,2.7050788,2.1739619
119,8.587258,0.29084376,1.7092198,2.2508895,4.1533203,0.19679278,2.7050521,1.9514757
120,7.758474,0.27439404,1.709232,2.1871521,3.8155472,0.17497046,2.7050445,1.990256
121,7.2299194,0.27664778,1.7092165,2.3217177,3.9340801,0.18338618,2.705045,1.9300284
122,10.3539915,0.29438692,1.7092079,1.8338964,5.3264246,0.22108598,2.7050881,1.7040948
123,9.451794,0.2952227,1.7092078,1.9361389,5.7486424,0.23957935,2.7052033,1.6300693
124,12.162818,0.3381682,1.7091932,1.4486256,5.199217,0.23631883,2.7052615,1.8704381
125,10.19784,0.2910077,1.7091941,1.8276453,4.5715966,0.1956577,2.7052984,1.9168712
126,9.396193,0.32746089,1.7091808,1.8947328,4.653044,0.23092882,2.7053027,1.8738612
127,10.946835,0.31582087,1.7091784,1.6257596,5.0028014,0.22380504,2.705273,1.8900784
128,9.342934,0.30970562,1.7091905,2.04578,4.4689164,0.20429175,2.7052546,1.9463013
129,8.683905,0.29078126,1.7091838,2.1640391,3.9731457,0.19082144,2.7052605,1.9771636
130,10.595514,0.35464132,1.7091535,1.5929595,4.7277317,0.2248526,2.7053397,1.9706886
131,10.827391,0.2831469,1.7091683,1.6302894,4.6601796,0.19566698,2.70538,1.9957184
132,11.841952,0.32745898,1.7091609,1.4378338,4.816516,0.2280962,2.7053957,1.8057698
133,8.409629,0.29800326,1.7091444,2.1930742,4.1699324,0.20343152,2.7054384,1.8650744
134,10.842615,0.31951016,1.7091652,1.8955758,4.8904066,0.21325818,2.7054775,1.8607684
135,10.181669,0.30657476,1.7091734,1.7927287,5.522205,0.22600916,2.7054684,1.7948989
136,11.026102,0.3082055,1.7091522,1.6365073,5.511842,0.24084711,2.705518,1.6883357
137,9.333563,0.29926315,1.7091447,1.9283975,4.1137853,0.20663767,2.7055154,1.9643
138,7.025136,0.27569702,1.7091386,2.3930504,3.9746509,0.18199289,2.7055416,1.9495028
139,12.1820545,0.32947165,1.7091285,1.4987485,5.255492,0.22338481,2.7055511,1.8949064
140,7.819763,0.2807277,1.7091308,2.2817895,4.749175,0.19687216,2.7056684,1.8808424
141,9.145912,0.3057547,1.70911,2.0950787,4.901532,0.21582337,2.7056608,1.9305426
142,12.194282,0.32569402,1.7091094,1.4252083,5.0868964,0.22632007,2.7056272,1.8828456
143,5.8093615,0.26112953,1.7091162,2.3018408,3.3020732,0.15634622,2.7057045,1.9957151
144,9.468552,0.3419937,1.7091058,1.8714728,4.4100223,0.21249218,2.7057269,1.9263278
145,10.475385,0.30443817,1.7091006,1.7912277,5.0896163,0.22466317,2.7057793,1.8000077
146,10.033046,0.296233,1.7090987,1.857339,4.884591,0.20539479,2.705717,1.8445035
147,12.833206,0.34675083,1.7090876,1.4254177,5.056171,0.23754859,2.705693,1.8587906
148,7.86404,0.26388606,1.709055,1.8933595,4.3364706,0.17956617,2.7056744,1.8820642
149,11.173601,0.29262263,1.7090284,1.691798,4.4841347,0.19876365,2.705679,1.8518124
150,10.15621,0.29055843,1.7090224,1.8164592,5.080783,0.21620274,2.70573,1.7409539
151,11.030678,0.31661037,1.7090266,1.6512308,5.0514617,0.22397146,2.705756,1.8123168
152,11.603526,0.33585292,1.7090077,1.4153513,5.60589,0.24003716,2.7057896,1.7265719
153,11.041118,0.32374784,1.7090168,1.6035807,4.99126,0.23366332,2.7057967,1.8220524
154,10.414426,0.31882858,1.7090222,1.6810981,4.793296,0.22807796,2.7058153,1.8743662
155,10.845408,0.3126466,1.7090256,1.7499119,4.9261565,0.21759148,2.7057343,1.8929266
156,10.487561,0.30727383,1.709029,1.7134609,4.448654,0.20729332,2.705803,1.9543949
157,9.830801,0.31217727,1.7090241,1.9335018,4.8013406,0.20362926,2.7058,1.7822878
158,7.8730617,0.2758652,1.7090181,2.1856313,4.669211,0.19214478,2.7058408,1.9157374
159,10.622825,0.32708615,1.7090251,1.807801,4.3090706,0.20724888,2.7058058,2.0500872
160,10.928412,0.29373056,1.709022,1.6611329,4.610053,0.2021225,2.7058399,1.9532614
161,8.672127,0.28873333,1.7090156,2.2536998,4.9402575,0.20428523,2.7058527,1.8083265
162,9.336214,0.28160465,1.7090058,1.8587848,4.2304897,0.1917794,2.7059145,2.0952497
163,9.992474,0.2891736,1.7090061,1.8439859,4.7210603,0.19667041,2.705896,1.7864294
164,11.886459,0.3244312,1.7089962,1.5456551,5.4342422,0.22805269,2.7059126,1.7723709
165,10.63055,0.30959502,1.7089895,1.7159483,4.8896775,0.2258153,2.7059705,1.7990566
166,11.653543,0.29404783,1.709,1.6054779,5.150597,0.2151734,2.7059343,1.7190515
167,9.641578,0.29350358,1.708976,1.9187676,5.198655,0.20221338,2.7059538,1.8301802
168,9.574187,0.29482964,1.7089704,2.0814486,5.073117,0.20283425,2.7059934,1.8179868
169,8.002068,0.29155946,1.7089583,2.4059927,4.5509553,0.19768853,2.705948,1.843955
170,8.540542,0.27286246,1.7089543,1.7769284,5.1286416,0.20445082,2.7059822,1.7223617
171,10.190854,0.27722487,1.7089578,1.8348815,4.975124,0.2111067,2.7060227,1.750186
172,7.8897457,0.26818937,1.7089808,1.8309302,5.014529,0.18603802,2.706065,1.8374523
173,8.42555,0.27942783,1.7089629,1.7649423,4.013657,0.17605253,2.7060766,2.0227869
174,13.193368,0.33201182,1.7089691,1.3686763,5.2626967,0.2401025,2.7061152,1.7407916
175,10.284886,0.29213583,1.7089617,1.7761645,5.4530935,0.22007728,2.7061036,1.8043605
176,7.8731537,0.27017605,1.7089415,2.1637328,3.9197512,0.16600026,2.7061093,2.1170502
177,9.699739,0.3104163,1.7089267,1.9263371,5.0972557,0.22398777,2.7061832,1.8272289
178,8.501552,0.28727093,1.7089134,2.1473649,5.069848,0.19918892,2.7061832,1.8934748
179,9.756657,0.28457218,1.708906,1.6692525,5.5896306,0.21337092,2.7062,1.6834412
180,10.52489,0.30636948,1.7089201,1.8369722,5.1529403,0.20960681,2.706248,1.8762455
181,8.540486,0.27999055,1.708905,1.8626565,4.4200897,0.19240406,2.7062285,1.9388392
182,8.344901,0.2917268,1.708891,2.391886,3.9483044,0.18398182,2.7062485,1.9952142
183,9.79744,0.27548593,1.7088903,1.8801779,5.033866,0.19951732,2.706318,1.7519524
184,9.882754,0.29893845,1.7088796,1.9002926,5.3505654,0.22885327,2.70633,1.7822331
185,11.98183,0.33215898,1.7088737,1.388921,4.94761,0.23651257,2.7063882,1.8636531
186,9.131368,0.28674412,1.7088623,1.9986172,4.60621,0.19679658,2.7063444,1.8030391
187,10.295068,0.3010143,1.7088658,1.820015,4.3843718,0.20857391,2.706362,1.8904378
188,9.350608,0.28988475,1.7088586,1.8906176,4.169661,0.20122334,2.70633,1.9362419
189,10.935601,0.29278898,1.7088596,1.7128203,4.536382,0.21081302,2.7063527,1.8852419
190,8.327462,0.28127763,1.7088698,2.0356019,4.5648084,0.19419953,2.706361,1.8692374
191,8.81536,0.28113633,1.7088684,1.6887708,5.4871516,0.21177141,2.7063322,1.6499991
192,10.328979,0.31831342,1.7088453,1.7138563,4.9812303,0.21534881,2.7063258,1.8505993
193,10.501702,0.30321288,1.7088306,1.7273507,4.71001,0.22650996,2.7062829,1.8178337
194,10.002838,0.2796874,1.7088388,1.6338962,4.8808055,0.19378337,2.7063031,1.8614236
195,10.14994,0.30928424,1.708842,1.8197007,4.134289,0.20426536,2.7063303,1.9889331
196,9.638471,0.30229893,1.7088467,1.9051517,4.3199887,0.19263336,2.7063227,2.0642564
197,11.780837,0.32064334,1.7088467,1.4785529,4.698668,0.21493056,2.7062967,1.8350015
198,11.2248535,0.3410959,1.7088346,1.5520104,4.5606008,0.2320132,2.7063074,1.9158839
199,10.603646,0.31485984,1.7088223,1.5769188,5.5369997,0.24330716,2.7063751,1.6771536
200,11.02769,0.3287301,1.7088208,1.7077974,5.1666894,0.22174878,2.7063887,1.780116
201,8.0995655,0.2825747,1.7088361,2.0793014,4.394686,0.19235505,2.706352,2.036483
202,8.710693,0.29470658,1.7088159,1.9943104,4.024386,0.18517375,2.7063327,2.0315742
203,10.170782,0.3064964,1.7087889,1.9231812,4.297978,0.21434934,2.7064042,1.9507805
204,8.643187,0.2742654,1.7087841,1.7157557,4.592697,0.1915201,2.7063806,1.8296677
205,8.747477,0.2916339,1.7087727,1.9949707,4.4792747,0.20263235,2.7063994,1.9076931
206,9.5999155,0.28511304,1.7087429,1.6257896,4.77844,0.20242544,2.7064083,1.8067708
207,10.2720785,0.3315173,1.7087339,1.9686385,4.048405,0.2103198,2.7064278,2.0729725
208,9.467843,0.31422108,1.7087408,1.9757065,4.1995234,0.20797248,2.7064598,2.0047712
209,9.182704,0.28946164,1.708745,2.0316398,4.412207,0.191641,2.7065187,1.9522748
210,10.14457,0.28162378,1.7087299,1.6009343,5.293576,0.20498762,2.7065656,1.7820488
211,8.986352,0.2944543,1.708714,2.201592,5.056862,0.21217999,2.7065847,1.7886496
212,10.307617,0.3141134,1.7087145,1.760879,4.4933205,0.20998856,2.7066054,1.8751861
213,11.294376,0.32787475,1.7087191,1.6217443,5.065448,0.22576532,2.7066352,1.8079275
214,11.976284,0.29831925,1.7087178,1.5800444,5.480284,0.21216063,2.7066672,1.7122902
215,9.559949,0.2936451,1.7087222,1.9431375,4.2405343,0.2048696,2.7067173,1.9379116
216,10.002109,0.30410993,1.7087137,1.8115851,5.0619836,0.21333393,2.7067459,1.7676092
217,11.743056,0.35180724,1.7087197,1.5488945,4.560113,0.23289101,2.706704,1.881759
218,9.36153,0.30702594,1.7087239,2.0149558,4.2472463,0.19995697,2.706799,1.9139717
219,10.381265,0.33862633,1.708733,1.687795,4.9068346,0.2329919,2.7068994,1.9155588
220,8.762971,0.29091316,1.7087178,2.1373432,4.7542605,0.19837381,2.7069628,1.8131917
221,10.760581,0.3168058,1.7086984,1.6122037,4.7393904,0.22772232,2.7070115,1.8776249
222,10.630655,0.35223806,1.7086821,1.6129832,4.7028522,0.23635463,2.7070117,1.8815397
223,10.341279,0.32745814,1.7086711,1.8097,4.940887,0.21114254,2.7070317,1.9042796
224,9.02372,0.28674528,1.7086447,1.9166039,4.2949195,0.21137819,2.7070742,1.9154841
225,9.942374,0.30062976,1.7086463,1.764962,4.7525883,0.21349275,2.7070365,1.7900763
226,8.101351,0.27506128,1.7086115,2.1427746,4.3930836,0.19115427,2.707088,1.9288144
227,10.707582,0.30603135,1.7086045,1.724999,4.651734,0.21230702,2.707097,1.9445546
228,7.9298787,0.27462435,1.708599,1.8005407,4.269788,0.18244627,2.7071903,1.8601476
229,9.173934,0.29000223,1.7085662,1.9578334,4.647486,0.2085866,2.7071898,1.8385059
230,10.5888195,0.3272807,1.7085706,1.7354428,4.208597,0.21714644,2.7071817,1.9894661
231,10.706311,0.3341695,1.7085536,1.8237599,4.675706,0.22729528,2.7071795,1.9487196
232,12.653258,0.361013,1.7085459,1.3606132,5.156563,0.24568658,2.7072146,1.8032804
233,10.290053,0.29296538,1.7085333,1.8027631,4.3722153,0.20221114,2.707134,1.9749652
234,9.095715,0.29882085,1.7085062,2.0318065,4.3418164,0.20949519,2.7071834,1.928843
235,11.6913395,0.3319801,1.7085029,1.6047798,4.5522904,0.2100105,2.7072275,1.9512851
236,11.227985,0.34797883,1.7084862,1.5133041,4.679177,0.22186491,2.7072477,1.9830478
237,8.008977,0.26959774,1.7084864,2.110976,4.0564027,0.17323974,2.7072387,1.9998335
238,10.836195,0.32972386,1.7084812,1.7397785,4.3109465,0.23287627,2.7072947,1.8767152
239,10.9893875,0.30888546,1.7084665,1.656582,4.204637,0.20366836,2.707319,1.9226844
240,10.634174,0.32341513,1.708452,1.7756535,4.6228814,0.21261725,2.7073402,1.8918027
241,8.621054,0.30609825,1.7084445,2.3161912,4.122591,0.20365688,2.7073104,2.0222814
242,11.715846,0.33763862,1.7084218,1.4863449,5.182519,0.23521762,2.7073677,1.7642603
243,11.568125,0.31898645,1.7084163,1.5825788,4.8685036,0.22680776,2.707352,1.853642
244,11.434997,0.30694416,1.7083966,1.6331589,5.804584,0.22554597,2.7073708,1.7864538
245,11.130432,0.30451328,1.7083852,1.7373464,5.1136923,0.22450015,2.7074032,1.7847387
246,8.5521145,0.3067534,1.708367,2.3080091,4.588627,0.21576443,2.7074606,1.9387028
247,10.075127,0.27153102,1.7083448,1.7327585,5.193316,0.18549316,2.7075548,1.8940128
248,8.806179,0.27823353,1.7083392,2.0085182,4.7550755,0.19291995,2.707537,1.8457763
249,11.09212,0.31174797,1.7083323,1.6591,5.4686017,0.22357121,2.7075677,1.7480857
250,8.764265,0.27622253,1.708332,1.8162166,4.4173007,0.18531805,2.7076497,1.9226495
251,11.242637,0.30999517,1.7083411,1.6105063,5.1229715,0.2282645,2.7076445,1.7028153
252,8.752321,0.2803444,1.7083352,1.7519027,4.273683,0.18355998,2.707628,1.96215
253,7.857811,0.2652346,1.7083387,1.8134459,4.2562113,0.18324414,2.7076304,1.9249672
254,10.306383,0.3097159,1.7083431,1.7429643,4.723023,0.2170792,2.7077227,1.9746988
255,8.942246,0.280344,1.7083408,1.9743241,4.687978,0.20030637,2.7077656,1.7852448
256,10.135784,0.312371,1.7083317,1.8749591,4.9697843,0.22237718,2.7077546,1.8211606
257,10.590296,0.33000797,1.7083437,1.793609,4.4905677,0.23044586,2.7078316,1.9069097
258,11.637341,0.34768558,1.7083515,1.6017373,4.9807024,0.23753142,2.7078226,1.9527981
259,8.322039,0.290192,1.7083403,2.2312942,4.1071825,0.18626496,2.7077978,1.9306958
260,8.000206,0.28019792,1.7083375,2.2164469,4.585425,0.20095143,2.707899,1.8956767
261,12.705861,0.34776583,1.7083268,1.4324286,5.7719216,0.25449914,2.7079427,1.6698736
262,8.243952,0.27288738,1.7083348,1.7988069,4.1777034,0.1776841,2.7079268,2.0856931
263,8.34158,0.29249933,1.7083118,2.2532067,4.0984073,0.19454256,2.708001,1.9630275
264,5.869566,0.24597463,1.7083113,1.9057435,3.4873,0.15404032,2.7080004,2.01445
265,9.708881,0.31022683,1.7082831,2.0792785,4.4927855,0.2192039,2.7080445,1.8063861
266,8.94187,0.28619507,1.7082593,2.186671,4.650781,0.19771041,2.7080479,1.860653
267,10.279651,0.31183854,1.7082283,1.7671103,4.6733484,0.21458273,2.7080257,1.8843445
268,7.6316433,0.28101236,1.7082334,2.1605818,3.983368,0.19105938,2.708086,1.9938511
269,9.545362,0.30665532,1.7082231,2.0699322,4.298238,0.20288892,2.7082095,1.9817785
270,7.6164255,0.29174078,1.7082021,2.5445316,3.763064,0.19633421,2.7082458,2.0008557
271,11.135526,0.3446439,1.7082002,1.677883,4.668547,0.23196125,2.708232,1.817301
272,10.695384,0.31810445,1.708217,1.7386937,4.4637556,0.21413031,2.7083495,1.9963927
273,10.103145,0.29258195,1.7082256,1.9308064,4.6762652,0.21031778,2.7082908,1.873461
274,11.655646,0.32532263,1.7082505,1.5877252,5.180781,0.23668353,2.7083545,1.7510642
275,9.641782,0.29449317,1.708247,1.8825611,4.380929,0.21386096,2.7083702,1.8127364
276,10.717784,0.30688894,1.7082415,1.7830123,4.9953203,0.22355847,2.7084045,1.8429978
277,10.581565,0.29772627,1.7082403,1.728153,5.106581,0.21340413,2.7084823,1.8002944
278,10.668628,0.30099073,1.7082423,1.7791559,4.9244657,0.21386905,2.708501,1.7751311
279,8.572788,0.2744008,1.7082275,2.0313203,4.7314925,0.19879813,2.7086067,1.9019704
280,9.73997,0.30481833,1.7082173,1.9204386,4.4901543,0.21513744,2.7087674,1.9360054
281,11.291704,0.33517858,1.7082036,1.5036227,4.5494866,0.23090069,2.7088509,1.9009284
282,11.77999,0.31795973,1.7082052,1.6060635,5.226424,0.22412023,2.7089758,1.7706251
283,10.599423,0.3199376,1.7081807,1.7170075,4.938557,0.22188286,2.7089431,1.7855808
284,8.290738,0.27937052,1.7081709,1.9319088,3.9717128,0.17037159,2.7089615,2.1204438
285,11.548878,0.32209328,1.708157,1.6477283,5.04111,0.22576901,2.70906,1.9227026
286,9.372108,0.30005914,1.7081407,1.8755478,4.761626,0.2313393,2.7092135,1.7634922
287,11.449889,0.3541774,1.7081381,1.6107119,4.827412,0.22102413,2.709241,2.0401795
