,losses,counter
0,2.2889091968536377,0
1,2.3045897483825684,640
2,2.309674024581909,1280
3,2.302889823913574,1920
4,2.324144124984741,2560
5,2.288355588912964,3200
6,2.292581796646118,3840
7,2.3073976039886475,4480
8,2.289010524749756,5120
9,2.3102495670318604,5760
10,2.3018579483032227,6400
11,2.313333511352539,7040
12,2.294332265853882,7680
13,2.309662103652954,8320
14,2.314608097076416,8960
15,2.2888095378875732,9600
16,2.2871782779693604,10240
17,2.2934608459472656,10880
18,2.2873919010162354,11520
19,2.3121304512023926,12160
20,2.303305149078369,12800
21,2.2910404205322266,13440
22,2.2992355823516846,14080
23,2.302295207977295,14720
24,2.2961831092834473,15360
25,2.2899458408355713,16000
26,2.299800157546997,16640
27,2.3009402751922607,17280
28,2.2941811084747314,17920
29,2.303067684173584,18560
30,2.302889823913574,19200
31,2.322575569152832,19840
32,2.2962212562561035,20480
33,2.2869174480438232,21120
34,2.3053503036499023,21760
35,2.3153696060180664,22400
36,2.3082778453826904,23040
37,2.2865545749664307,23680
38,2.2895703315734863,24320
39,2.2914018630981445,24960
40,2.3037257194519043,25600
41,2.2794692516326904,26240
42,2.2811737060546875,26880
43,2.300304889678955,27520
44,2.2869417667388916,28160
45,2.2773184776306152,28800
46,2.2897210121154785,29440
47,2.2831175327301025,30080
48,2.2673678398132324,30720
49,2.2784769535064697,31360
50,2.2759647369384766,32000
51,2.2723500728607178,32640
52,2.284158945083618,33280
53,2.270315170288086,33920
54,2.2609570026397705,34560
55,2.257988691329956,35200
56,2.2693262100219727,35840
57,2.2586421966552734,36480
58,2.2424142360687256,37120
59,2.245042562484741,37760
60,2.2254769802093506,38400
61,2.227224111557007,39040
62,2.2422008514404297,39680
63,2.240612030029297,40320
64,2.2370619773864746,40960
65,2.2527830600738525,41600
66,2.2257113456726074,42240
67,2.219085693359375,42880
68,2.16684889793396,43520
69,2.1591949462890625,44160
70,2.122812032699585,44800
71,2.1088998317718506,45440
72,2.0747318267822266,46080
73,2.1797873973846436,46720
74,2.0067968368530273,47360
75,2.026981830596924,48000
76,2.060828447341919,48640
77,2.0605366230010986,49280
78,2.020177125930786,49920
79,1.9603204727172852,50560
80,2.0424673557281494,51200
81,1.972642183303833,51840
82,1.8704324960708618,52480
83,1.9125970602035522,53120
84,1.7805089950561523,53760
85,1.8224608898162842,54400
86,1.7367637157440186,55040
87,1.6187753677368164,55680
88,1.7917441129684448,56320
89,1.4610211849212646,56960
90,1.6502115726470947,57600
91,1.4784893989562988,58240
92,1.7200316190719604,58880
93,1.51009202003479,59520
94,1.2814054489135742,60000
95,1.1992675065994263,60640
96,1.3184033632278442,61280
97,1.2198299169540405,61920
98,1.3422259092330933,62560
99,1.3037917613983154,63200
100,1.0601383447647095,63840
101,1.1904679536819458,64480
102,1.147383451461792,65120
103,1.2326058149337769,65760
104,0.8550405502319336,66400
105,1.1293047666549683,67040
106,0.9617389440536499,67680
107,1.0770549774169922,68320
108,0.8441489934921265,68960
109,1.202156901359558,69600
110,1.1951286792755127,70240
111,1.1685611009597778,70880
112,1.217954397201538,71520
113,0.9110571146011353,72160
114,1.1697173118591309,72800
115,0.8343061804771423,73440
116,1.135250210762024,74080
117,0.9649033546447754,74720
118,1.06534743309021,75360
119,1.1917191743850708,76000
120,0.8762391209602356,76640
121,1.0799915790557861,77280
122,0.9330446124076843,77920
123,1.1474865674972534,78560
124,0.856406033039093,79200
125,0.9275687336921692,79840
126,1.0011998414993286,80480
127,1.0042928457260132,81120
128,1.0436310768127441,81760
129,0.9163230657577515,82400
130,0.7754597067832947,83040
131,0.9113698601722717,83680
132,1.1358428001403809,84320
133,0.8608222603797913,84960
134,0.8343278765678406,85600
135,0.6190226674079895,86240
136,0.6824893355369568,86880
137,0.9232268333435059,87520
138,0.6451297402381897,88160
139,0.9071292281150818,88800
140,0.7460625767707825,89440
141,0.9249093532562256,90080
142,0.914431631565094,90720
143,0.8947332501411438,91360
144,0.9818189740180969,92000
145,0.7178034782409668,92640
146,0.6250149607658386,93280
147,0.8434774875640869,93920
148,0.7597400546073914,94560
149,0.8044288754463196,95200
150,0.7983282208442688,95840
151,0.6532848477363586,96480
152,0.8953642845153809,97120
153,0.9221966862678528,97760
154,0.709404706954956,98400
155,0.6115171313285828,99040
156,0.6443204283714294,99680
157,0.6151448488235474,100320
158,0.7538273930549622,100960
159,0.6426597237586975,101600
160,0.7241784334182739,102240
161,0.8754653334617615,102880
162,0.6944131255149841,103520
163,0.9812067151069641,104160
164,0.5734490752220154,104800
165,0.8206592202186584,105440
166,0.7129180431365967,106080
167,0.4627342224121094,106720
168,0.6738941669464111,107360
169,0.8751216530799866,108000
170,0.5141456723213196,108640
171,0.4099496006965637,109280
172,0.596957802772522,109920
173,0.7634050250053406,110560
174,0.7895617485046387,111200
175,0.9190273880958557,111840
176,0.6145706176757812,112480
177,0.5811713933944702,113120
178,0.47448834776878357,113760
179,0.4772723615169525,114400
180,0.5928124785423279,115040
181,0.6864632368087769,115680
182,0.5058250427246094,116320
183,0.619019627571106,116960
184,0.5779553651809692,117600
185,0.6032181978225708,118240
186,0.6092970371246338,118880
187,0.891689121723175,119520
