,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
103,8.202894,0.1072513,1.9742031,1.9513699,3.4666107,0.051801957,2.6518295,1.6488692
104,9.39243,0.10849471,1.9742244,1.6699579,3.366925,0.051927853,2.651823,1.6674432
105,9.475226,0.10999925,1.9741888,1.7621522,3.5435874,0.052175842,2.6518579,1.6057436
106,10.631265,0.10895986,1.974153,1.5795497,4.1107845,0.051900305,2.6518788,1.482278
107,9.414868,0.10886807,1.974156,1.5644816,3.0704992,0.051915176,2.65191,1.6316506
108,7.0901284,0.108399674,1.9741219,1.8572934,1.7583803,0.051950682,2.6518798,2.0632398
109,8.749194,0.11018097,1.9740847,1.8177654,3.0836494,0.05198133,2.6518984,1.705019
110,8.934874,0.110617064,1.9740497,1.8927666,3.6905324,0.0535488,2.6519077,1.7623111
111,8.413061,0.10783008,1.973983,1.8690362,3.2406986,0.05169511,2.651929,1.7692206
112,7.8613143,0.11087581,1.9739532,2.1558676,3.1343074,0.052745055,2.651975,1.8639281
113,7.290323,0.10932806,1.9739851,2.12698,3.054805,0.052743018,2.6520247,1.8955609
114,8.295972,0.108048744,1.9739307,1.7520316,2.4982858,0.05202514,2.6520793,1.7868567
115,9.872894,0.112023585,1.9739561,1.6470813,4.0246034,0.053467758,2.6520517,1.5632476
116,9.25079,0.109971076,1.9739302,1.9136722,3.3799732,0.053099476,2.6520705,1.7459154
117,9.844013,0.11007077,1.9739399,1.6736873,3.9986992,0.05315218,2.6521149,1.5318696
118,9.1564245,0.10903995,1.9739386,1.8318282,4.0397477,0.052500688,2.6521583,1.5949228
119,8.301882,0.10853589,1.9739277,1.6830332,2.3772354,0.052217226,2.6521668,1.7231674
120,9.441886,0.11154404,1.9738877,1.682517,3.6790204,0.054424405,2.6521792,1.7134587
121,10.071896,0.1081675,1.9738497,1.5425053,4.669919,0.05273385,2.6522038,1.528934
122,8.651112,0.107900724,1.9738443,1.9097431,3.549493,0.052556545,2.6522017,1.7434835
123,7.728977,0.11067258,1.9738668,2.089321,3.3585005,0.05355549,2.652236,1.7881527
124,8.050636,0.109548405,1.973855,1.946213,2.9763434,0.05312708,2.6522253,1.8295727
125,11.728793,0.11026629,1.9738377,1.332916,5.488673,0.054831345,2.6522608,1.3755057
126,7.368126,0.10938306,1.9738022,2.0172863,2.531498,0.05245796,2.652238,1.8850981
127,9.053754,0.109066494,1.9737809,1.8488649,3.5309682,0.052589536,2.6523147,1.6640133
128,10.507799,0.1106296,1.9737442,1.525044,3.6133208,0.05387027,2.6523397,1.5466032
129,9.050285,0.110837296,1.9737254,1.768406,3.4680598,0.05395872,2.6523354,1.6243539
130,6.994631,0.10758125,1.9737104,1.8416526,1.9244833,0.05212639,2.6523786,1.9346534
131,7.6881185,0.10844034,1.9736774,1.7247874,2.3863058,0.053298306,2.65243,1.880003
132,8.760301,0.11124691,1.9736475,1.9043156,2.99119,0.05443709,2.652468,1.8399109
133,9.727322,0.11007635,1.9736321,1.701698,3.412115,0.0542398,2.6524856,1.7087584
134,10.33552,0.108838595,1.9736394,1.6515249,3.6297224,0.053435534,2.652508,1.6479352
135,9.668163,0.11322318,1.9736124,1.6974734,3.4521806,0.054967534,2.652517,1.6980362
136,6.791564,0.10772647,1.973589,1.8687507,1.7778597,0.052598964,2.6525846,2.0041127
137,8.092086,0.110152274,1.9735329,2.127954,3.1567676,0.054558974,2.6526294,1.6591861
138,9.478759,0.11258437,1.9735359,1.6932945,3.0338995,0.05541575,2.6526668,1.7954885
139,8.679531,0.108810976,1.9735138,2.1112924,3.274509,0.053264715,2.652688,1.9432248
140,8.310682,0.11046176,1.973463,2.1855273,3.2532833,0.053575963,2.6527128,1.7357545
141,9.9667015,0.11173012,1.9734131,1.6449761,4.2594886,0.055078544,2.6527476,1.6218821
142,10.520537,0.11268627,1.9733653,1.5387166,3.7577481,0.055759747,2.6528106,1.4711932
143,10.167086,0.11401718,1.9733012,1.6717603,4.8498178,0.05596454,2.6528373,1.5231755
144,8.804476,0.110596776,1.9732797,1.8610535,3.6831625,0.05502075,2.6528513,1.5679276
145,7.870325,0.11015171,1.9732448,2.0516684,3.331782,0.05418588,2.6528704,1.7411898
146,7.233654,0.11020928,1.9732256,2.1072562,2.3698394,0.054103207,2.6529117,1.8029724
147,8.6761465,0.10951599,1.973166,1.9764514,3.1399093,0.05385654,2.6529236,1.6507103
148,9.274035,0.110917754,1.9731134,1.8060589,2.9603515,0.054463603,2.6529455,1.6763469
149,6.759615,0.10859476,1.9730952,2.3538725,2.4944308,0.05407502,2.6529732,1.8743222
150,10.881202,0.11061621,1.9730855,1.4518062,4.5788608,0.055762123,2.6530082,1.3639741
151,7.5165677,0.10908255,1.973071,2.1083364,2.6468675,0.053910553,2.653031,1.8053753
152,7.194814,0.11047476,1.9730601,1.7757062,2.1034493,0.05465942,2.6531057,1.8274086
153,8.615645,0.11362517,1.9730058,2.024204,3.7296805,0.056137394,2.65311,1.7821938
154,8.067919,0.11093486,1.9729354,1.9804647,2.9886587,0.054380964,2.6531134,1.8761885
155,11.173381,0.11054009,1.9729182,1.50666,4.298401,0.05565328,2.6531615,1.4127291
156,8.743761,0.10888506,1.9728898,1.6886808,2.8648071,0.054415714,2.653206,1.678395
157,8.125796,0.10976137,1.9729073,1.9095203,3.9807186,0.05482161,2.6532254,1.8003352
158,8.286874,0.11063752,1.9728831,1.9480995,3.4702954,0.055368036,2.653228,1.7134584
159,10.926958,0.11560565,1.9728867,1.5124992,5.3234024,0.05810649,2.6532493,1.4611603
160,10.129215,0.11100275,1.9728814,1.6388721,3.5287917,0.05594374,2.6532617,1.57326
161,10.792798,0.118803784,1.9728578,1.5238365,4.6737475,0.058600567,2.6533093,1.533226
162,10.987689,0.115300275,1.9727975,1.5012828,5.090772,0.057736315,2.6533437,1.4011508
163,6.3222575,0.11102213,1.9728009,2.4139502,2.554019,0.05524335,2.6533406,1.8296142
164,11.10535,0.11300621,1.9728355,1.4483659,4.402632,0.05742041,2.6533158,1.4667172
165,9.252943,0.1106518,1.9728335,1.60944,3.3169174,0.055532318,2.6533508,1.5955071
166,7.5949287,0.11019436,1.9728042,1.9881793,3.1657174,0.05574169,2.653348,1.8259746
167,9.916361,0.10951832,1.9727864,1.656549,3.300452,0.05512923,2.6533828,1.5733835
168,6.6457253,0.11066528,1.972774,2.278895,2.6502256,0.055462908,2.6534457,1.8150108
169,11.348122,0.11449995,1.972705,1.329693,5.602427,0.059261996,2.6534977,1.3643653
170,8.648535,0.11094161,1.9726844,1.9203126,3.3826907,0.057113193,2.6534984,1.7247398
171,9.47454,0.11352814,1.9726245,1.9045908,4.491005,0.05701667,2.6535761,1.7047536
172,8.512824,0.11353992,1.9725789,2.1559002,3.815244,0.057558157,2.6535676,1.6092559
173,6.6403127,0.11148104,1.9725091,1.911499,1.4154944,0.05594336,2.653632,2.282484
174,7.0976815,0.1133143,1.9725051,2.0051732,2.025441,0.058078717,2.6536932,2.0158734
175,10.82363,0.1144161,1.9724548,1.4866107,4.6383862,0.05861478,2.6537106,1.4139582
176,8.032569,0.111752346,1.9724271,1.9203932,3.1940215,0.056666374,2.653755,1.8260217
177,8.017896,0.111287124,1.9723583,2.2831416,3.0942733,0.056568258,2.6537871,1.7652546
178,7.50281,0.11094561,1.9723134,1.7991648,2.0952394,0.056795783,2.6538002,1.8357837
179,10.558619,0.11457023,1.9723024,1.5315104,4.7621694,0.05918032,2.6538281,1.538951
180,8.866079,0.11148656,1.9722486,1.9029486,3.4413645,0.05572132,2.6538913,1.6102141
181,9.535072,0.113028094,1.9721612,1.8240881,3.3459558,0.05796752,2.6539261,1.6630561
182,9.524611,0.112240754,1.9721174,1.7361217,3.3066037,0.05837176,2.6539452,1.6441716
183,10.5092535,0.11434647,1.972112,1.5052534,4.957587,0.059889805,2.6540005,1.5054983
184,8.423784,0.11223662,1.9720762,1.948469,3.6811213,0.05742078,2.654044,1.7260467
185,8.608967,0.11366359,1.9720497,1.881918,4.2562103,0.058321524,2.654095,1.619995
186,8.7109995,0.11502789,1.9720371,1.8993889,2.8013618,0.05880145,2.6541955,1.6119798
187,7.5216002,0.11334924,1.9719312,1.7705977,2.3551488,0.05908128,2.6541939,1.7471542
188,9.790513,0.115555085,1.9719156,1.6336828,4.1006103,0.060289748,2.6542172,1.5275843
189,10.8054,0.115118936,1.9718409,1.5108553,4.7296476,0.059849,2.654301,1.4414492
190,10.020328,0.113746755,1.9717996,1.6105063,3.9258428,0.059306562,2.6543317,1.4238429
191,9.110681,0.111595504,1.9717623,1.7836926,3.7676418,0.058093198,2.6543372,1.6118104
192,7.541198,0.113088585,1.9717058,2.123119,3.2432752,0.059187043,2.654349,1.9607339
193,9.1339,0.115751006,1.9716511,1.7829776,3.9631622,0.05991156,2.6543522,1.5604472
194,8.338587,0.115499474,1.9716067,1.8061998,3.0717494,0.060255907,2.6544049,1.6765943
195,7.0165434,0.115547344,1.9715267,2.4784112,3.253296,0.059553377,2.6544704,1.8298497
196,8.581781,0.11227735,1.9714617,1.8719232,3.4889462,0.058872916,2.6545284,1.7022486
197,9.825625,0.11432981,1.9714394,1.7219273,4.0722966,0.05898828,2.6545677,1.5101732
198,7.9301696,0.111198045,1.9713895,2.1131167,2.6113129,0.05808863,2.6545959,1.8699949
199,8.885192,0.11559327,1.9713002,1.838237,4.374991,0.06065297,2.6546714,1.6237597
200,10.685442,0.11772232,1.9712268,1.6665308,4.5205956,0.062244155,2.6547174,1.5019611
201,7.2875633,0.11687554,1.9711535,2.3462512,3.2122471,0.061106138,2.65476,1.7164476
202,10.169981,0.117439814,1.9710603,1.6819214,4.9875455,0.061749768,2.6548576,1.5100266
203,9.634756,0.11388739,1.9709971,1.6419665,3.6680026,0.06005601,2.654869,1.509007
204,7.8914304,0.113500245,1.9709008,1.9779586,3.3034165,0.059846383,2.6549342,1.8572578
205,8.260344,0.11289701,1.970874,1.9739985,3.909088,0.059397794,2.6550055,1.6803515
206,7.946784,0.118520275,1.9707979,1.9096564,3.6069353,0.06194939,2.6550295,1.7545615
207,8.245323,0.11599032,1.9707222,1.7117159,2.8262615,0.06154737,2.655049,1.6984816
208,8.506348,0.11330851,1.9706616,2.0772507,3.9521654,0.06073969,2.6550713,1.6255563
209,7.052909,0.11575164,1.9705818,2.4807599,3.1796236,0.06255554,2.6551437,1.7759328
210,8.481205,0.11642676,1.9705526,2.107944,4.1385026,0.0625086,2.655231,1.760857
211,10.955287,0.121937975,1.9705027,1.4603697,5.29605,0.065524116,2.6553092,1.4038522
212,8.679892,0.11869076,1.970434,1.6568576,2.934735,0.06324456,2.6553886,1.7634277
213,8.355314,0.11766606,1.9703773,2.1959271,3.527967,0.06317726,2.6555061,1.8501925
214,8.859519,0.11846702,1.9703152,1.91343,3.1251342,0.06306033,2.6555672,1.6259036
215,8.347713,0.11794522,1.9702318,1.9505827,3.5321405,0.06352319,2.6555908,1.7371256
216,7.128144,0.11694496,1.9702259,2.2106335,2.9829223,0.062124085,2.655646,1.7489227
217,9.131471,0.11766098,1.9701049,1.7988367,4.5988793,0.06404779,2.6557004,1.5395588
218,8.669018,0.11691368,1.9700856,1.9486172,4.535937,0.0635649,2.6557596,1.6387578
219,6.705612,0.117730476,1.9700165,2.2034488,2.5615556,0.063763246,2.6558309,2.0366683
220,7.472814,0.117575414,1.9699349,1.7466774,2.3172665,0.06417241,2.6558633,1.6592911
221,7.541881,0.118259005,1.9699149,1.7500076,2.2417526,0.063734785,2.6559348,1.7889521
222,10.158737,0.12027713,1.9698097,1.6190835,4.9435744,0.06608746,2.6559842,1.544159
223,8.897362,0.12026974,1.9697301,1.8285135,4.1105056,0.06534149,2.6560342,1.7940259
224,10.089022,0.118270524,1.9696786,1.5908262,5.024663,0.065534785,2.6561227,1.406484
225,9.14976,0.1154399,1.9695743,1.8237742,4.0941854,0.063873194,2.6561873,1.6951166
226,9.21109,0.11727645,1.9695462,1.7607963,4.4949827,0.064802386,2.6562405,1.596693
227,6.402184,0.11712779,1.9694852,1.8772265,1.8968842,0.064481944,2.6563015,1.8468784
228,7.5554214,0.118967205,1.9694248,2.103865,3.0320544,0.06595397,2.6563685,1.8429549
229,9.43884,0.12059742,1.9693531,1.8031957,4.3766413,0.06815334,2.6564312,1.5233034
230,7.316801,0.116176955,1.9693428,2.1397753,3.082052,0.06438824,2.6564977,1.9069073
231,8.834547,0.11812043,1.9692537,1.9002926,3.7314441,0.066132076,2.656541,1.6288882
232,5.6876397,0.11737487,1.9691731,2.291824,2.3615308,0.06530461,2.6566718,1.7792186
233,10.192031,0.12019956,1.9690715,1.634447,5.1006436,0.067589514,2.6567311,1.4439222
234,9.868983,0.117003664,1.9689772,1.5672615,4.689308,0.06622266,2.6568284,1.4476829
235,8.688876,0.11847668,1.9689084,1.7290499,3.919315,0.067200914,2.656921,1.6024891
236,8.942911,0.11909457,1.9688317,1.9859024,4.1642504,0.06715917,2.6569867,1.7486229
237,9.122465,0.12245251,1.9687705,1.8020874,4.365658,0.06850077,2.6570604,1.5566599
238,8.916428,0.12195032,1.96875,1.7885572,3.118361,0.069057114,2.6571507,1.8183545
239,7.089277,0.12173571,1.9686655,1.8056902,2.1230464,0.07011801,2.657183,1.8148786
240,10.899965,0.12232897,1.9686062,1.5118988,5.7620597,0.07010609,2.6571662,1.3558387
241,10.1646385,0.12123219,1.968568,1.6607982,5.3847394,0.06955825,2.6572492,1.5082684
242,9.173944,0.12280501,1.9685119,1.949465,4.3187575,0.06937128,2.6573453,1.7473247
243,8.685405,0.11986851,1.9684359,1.7699376,4.6419597,0.06885268,2.6574214,1.5079035
244,8.011928,0.11891431,1.9684223,1.9928753,3.7262664,0.06805179,2.6574996,1.6529515
245,10.819806,0.122846276,1.9683462,1.6327463,5.7263274,0.07091805,2.6575756,1.4152201
246,5.473674,0.11759286,1.9682965,1.9399656,1.493709,0.0676168,2.6576889,2.0167303
247,8.421052,0.12054285,1.9682444,2.2380273,4.225225,0.0694205,2.6577845,1.684419
248,8.627621,0.11749692,1.9682609,1.8017498,4.317577,0.06901372,2.6578817,1.5538845
249,6.800826,0.122444496,1.9682149,2.079465,2.6753807,0.070175566,2.6579027,1.9776015
250,8.786318,0.11690512,1.9680915,2.0152783,4.300624,0.06862066,2.658055,1.5965294
251,9.649025,0.11847834,1.9680203,1.8382556,5.445649,0.06981099,2.6581554,1.502589
252,9.958384,0.119353406,1.9679672,1.652916,5.076724,0.07047956,2.658226,1.4571192
253,8.976322,0.12474206,1.9678967,1.8382828,4.8209662,0.073021606,2.658267,1.5529209
254,8.5245495,0.12348324,1.9678173,1.661461,3.4626844,0.07244561,2.6583493,1.6226616
255,7.1548,0.117440894,1.9677315,2.1335707,3.378434,0.07003109,2.6585028,1.712425
256,7.361761,0.12028023,1.9676346,2.3860378,3.649674,0.071244486,2.6585581,1.7021415
257,10.040872,0.12673295,1.9676023,1.6160285,5.802122,0.07562818,2.6586607,1.4211437
258,7.554936,0.12060906,1.9675363,1.9936649,3.5184472,0.07222006,2.6587527,1.6304092
259,11.368418,0.1272212,1.9673597,1.4344442,6.839132,0.07728051,2.6588848,1.3009266
260,6.545386,0.12109342,1.9672483,1.904621,2.1324365,0.07337735,2.6590934,1.8277409
261,9.148867,0.12430558,1.9671489,1.7906525,4.16965,0.07481654,2.6592839,1.5278195
262,10.27092,0.122736126,1.9671161,1.6218549,5.319598,0.07626949,2.659422,1.4547933
263,10.025686,0.12639795,1.967116,1.708103,4.4423122,0.0755196,2.6595716,1.4605458
264,9.839624,0.12710004,1.9670447,1.7089444,4.6674595,0.07917784,2.6596315,1.4013659
265,10.373031,0.12519647,1.9669485,1.5133384,5.563657,0.07603822,2.6597066,1.4146308
266,9.459965,0.12831162,1.9668229,1.9144955,4.914572,0.0793722,2.6597462,1.5075053
267,6.039758,0.13017982,1.9667152,1.906092,1.9706931,0.07928828,2.6598837,1.8484654
268,8.53751,0.12907141,1.9665848,1.9672859,4.7461195,0.07914688,2.6600256,1.5249971
269,9.044188,0.12430447,1.9665225,1.8635778,4.4178267,0.07594628,2.660105,1.5723377
270,8.830743,0.12453894,1.9664183,1.9658955,4.707212,0.075881764,2.660188,1.657219
271,8.568201,0.12585132,1.9663266,1.8574233,4.4183855,0.07682049,2.6603224,1.5151168
272,6.8740916,0.12378878,1.9661479,1.8579237,2.690828,0.07508448,2.6603873,1.6886327
273,9.640676,0.12940775,1.9660507,1.7076293,5.760504,0.07929902,2.660513,1.45086
274,9.495641,0.13007766,1.9659942,1.8816721,5.3464336,0.081117295,2.6605814,1.4921794
275,8.633253,0.12930512,1.9658371,1.9403362,4.4936953,0.08181052,2.6606643,1.5755854
276,8.15027,0.13044421,1.9657186,1.9230406,4.1732903,0.08239399,2.6607869,1.5267256
277,8.931569,0.13117616,1.9656253,1.9323729,4.734606,0.08329581,2.6608546,1.6125052
278,10.761752,0.13588694,1.9655042,1.47663,6.207451,0.088007025,2.6609905,1.3302342
279,8.0519,0.12761323,1.9654287,1.7260982,3.1433327,0.081811115,2.6611044,1.6736201
280,8.704616,0.13133475,1.9653467,1.9753815,4.341168,0.08374111,2.6612544,1.6188322
281,8.654499,0.12356401,1.9651837,1.6227865,3.781599,0.07897459,2.6614244,1.5340325
282,8.152907,0.1240844,1.9651666,1.9757129,4.2862186,0.079732716,2.6615095,1.5467149
283,10.970345,0.12773798,1.9651084,1.5121144,6.281688,0.08353017,2.661641,1.338863
284,7.943961,0.12713635,1.9650267,2.0368595,4.220234,0.081977785,2.6618016,1.5279822
285,9.883892,0.12607485,1.9649029,1.6669252,6.13387,0.08324567,2.6619265,1.3792739
286,9.58174,0.12943883,1.9648099,1.6841297,5.534499,0.08587511,2.6621323,1.388401
