,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
81,8.824568,0.23007028,1.8806611,1.6967248,1.666679,0.15511577,2.7979858,2.5345044
82,9.414853,0.22582884,1.8807806,1.676312,1.4486963,0.15757933,2.7980838,2.5270333
83,10.144295,0.22706637,1.8808974,1.5080944,1.1673872,0.1575824,2.7981296,2.5448983
84,8.94035,0.22960559,1.8809758,1.8302346,1.6170784,0.16138789,2.798213,2.2714
85,8.855004,0.23387302,1.881037,1.7772918,1.4906005,0.16499577,2.7982233,2.3138766
86,7.2958508,0.23492643,1.8811129,2.1366417,2.0633605,0.16741298,2.7982025,2.2937791
87,9.408044,0.2196743,1.8811778,1.5574898,1.1647947,0.15868649,2.7982202,2.6150858
88,9.133782,0.23338151,1.8812065,1.8249843,1.5186073,0.16807044,2.7980995,2.5431695
89,6.024531,0.22986713,1.881299,2.321554,1.7110615,0.16893056,2.7978387,2.4298782
90,7.003858,0.2278985,1.8813502,2.0828135,2.1142795,0.16761437,2.7977977,2.0427778
91,8.432235,0.22838755,1.881441,1.8691615,1.7411708,0.17160103,2.79771,2.4882882
92,8.051729,0.22143519,1.881462,2.0597053,1.601942,0.16621175,2.797592,2.6669571
93,9.915728,0.23326738,1.8815076,1.5966887,1.2896367,0.1748997,2.7973604,2.769385
94,8.335122,0.22683877,1.8815669,1.8950838,1.5995482,0.16926174,2.7978694,2.4264848
95,10.361168,0.23754315,1.8816707,1.4960587,0.91431314,0.17558184,2.797634,3.3777757
96,10.519096,0.22483942,1.8817083,1.438215,1.021908,0.17091683,2.7976532,2.9060154
97,10.581285,0.2306681,1.8817563,1.5576038,1.6713768,0.17484288,2.7976625,2.4870346
98,7.878681,0.2349964,1.8818073,1.9724636,2.0535157,0.1838836,2.7974553,2.1537812
99,9.834663,0.24195027,1.8818763,1.556636,0.8721855,0.18770687,2.797554,2.980373
100,8.640536,0.21422943,1.8818502,1.7959555,1.4282669,0.1686731,2.7972102,2.589009
101,7.523501,0.23673888,1.8819548,1.9829441,1.5847896,0.1850492,2.7972608,2.092
102,8.791441,0.22625019,1.8820273,1.7866142,1.9312328,0.17932513,2.7971406,2.2795317
103,10.660799,0.23985505,1.88211,1.4614716,0.6126319,0.18963544,2.797062,2.9592369
104,9.135046,0.23051277,1.8821794,1.6583792,1.0588857,0.18229656,2.7965627,2.8609002
105,9.931595,0.23075123,1.882366,1.5358617,1.1739446,0.1866184,2.796605,2.612231
106,8.973636,0.23927256,1.8824235,1.7533816,1.6104476,0.19379449,2.796585,2.442189
107,10.728229,0.23337528,1.8825731,1.5872605,1.303408,0.1915915,2.7961946,2.7449021
108,8.46469,0.23520327,1.882627,2.069995,1.8344865,0.1970724,2.795532,2.206689
109,8.659286,0.23854668,1.8826572,1.7780029,1.4217113,0.1962126,2.7952137,2.3883057
110,8.611044,0.24257137,1.8827407,1.8826472,1.265128,0.19993095,2.7946558,2.874965
111,10.112591,0.2456948,1.8829007,1.4153513,1.1514492,0.20748381,2.7941918,2.472488
112,9.189396,0.24576709,1.8829947,1.7084436,0.94587034,0.20599973,2.7938426,3.617049
113,9.744956,0.24033533,1.8832148,1.603373,1.4044994,0.20188884,2.793131,2.5850413
114,8.842136,0.2362824,1.883209,1.669605,1.5370018,0.20503497,2.7924762,2.3723671
115,8.037772,0.23544534,1.8832293,1.956167,1.9697198,0.20415756,2.7919278,2.2001019
116,8.587847,0.2450214,1.8832647,1.9345953,1.8166822,0.21173815,2.791073,2.4774277
117,7.674527,0.23445785,1.8833458,2.0301418,1.4810961,0.20634952,2.790065,2.9188573
118,8.3456135,0.2418162,1.8833311,1.9592414,1.3675606,0.21392226,2.78947,2.345011
119,6.7843323,0.23407568,1.883363,2.4522069,1.8420923,0.20691133,2.7887733,2.3374667
120,9.90213,0.24427234,1.8835241,1.6242381,1.6904275,0.21424541,2.7880697,2.650494
121,9.992532,0.23663764,1.8836377,1.514177,1.0856235,0.2124249,2.787284,2.778156
122,7.5487247,0.2378394,1.8837832,2.0905707,1.6281991,0.21864176,2.7867546,2.4172335
123,10.864661,0.23120281,1.8837332,1.4581699,1.1106652,0.21563391,2.7856822,2.4960551
124,8.538237,0.23832998,1.8838444,1.6266012,1.6835604,0.21670882,2.7842803,2.082173
125,9.659134,0.24856535,1.8840094,1.7120034,1.410561,0.22976308,2.7829082,2.3651543
126,8.235333,0.24581155,1.8840336,1.6644583,1.4369692,0.22832581,2.7821836,1.9825047
127,9.245839,0.24583948,1.8840845,1.8959672,1.3873699,0.23039746,2.780639,3.0026848
128,8.575099,0.23546584,1.884129,1.9241699,1.7030569,0.22425446,2.7795713,2.2685332
129,9.339285,0.23977934,1.884181,1.7477045,1.8250536,0.22136626,2.7784333,2.52565
130,10.83943,0.24400891,1.8841822,1.3895798,1.307161,0.22899616,2.776712,2.9548314
131,7.428774,0.23826748,1.8842435,2.10015,2.1334448,0.2298642,2.7751021,2.335549
132,8.852487,0.2521785,1.8842093,1.9319575,1.7361048,0.2407703,2.7738156,2.9036624
133,5.8903556,0.24050973,1.8842556,1.9194065,1.8993825,0.23124766,2.7723875,1.863961
134,9.986749,0.24341305,1.8843021,1.5914623,1.1999547,0.23824552,2.7709894,2.684771
135,8.255679,0.24735586,1.884402,2.0249097,2.0025713,0.23740992,2.7697089,2.4974813
136,7.189122,0.24988364,1.8845214,2.1281288,1.5794384,0.24267082,2.767851,2.2237346
137,11.535629,0.25356779,1.8845915,1.4141622,0.9748037,0.24386147,2.766561,2.8331406
138,9.873622,0.24596931,1.8847463,1.6605561,1.3186804,0.24444349,2.765703,2.7840185
139,9.340883,0.24050671,1.8848549,1.8094745,1.5588013,0.2396843,2.7638133,2.4925036
140,8.455855,0.24574474,1.8850139,1.8821905,1.565422,0.24309,2.7626421,2.1936867
141,8.01974,0.2499853,1.8850572,2.0108006,1.4835191,0.25385553,2.7606912,2.5053701
142,8.804507,0.24742909,1.8851049,1.8701258,1.9205385,0.25346202,2.758879,2.2044148
143,9.458956,0.26052666,1.885168,1.8950738,1.4241637,0.25928685,2.7574444,2.9306133
144,7.993564,0.24564673,1.8852476,1.9461119,1.6908299,0.24578872,2.7553675,2.3407915
145,9.642947,0.25132042,1.8852036,1.7467203,1.9612799,0.2571053,2.7533753,2.5149508
146,9.384993,0.25562418,1.8851773,1.6303601,1.4980426,0.2614971,2.7515984,2.3811471
147,10.139758,0.2632689,1.8852377,1.6057675,1.3650179,0.26345032,2.749791,3.0643618
148,9.065243,0.25029063,1.8853102,1.9135926,1.6497911,0.25859198,2.7479043,2.2382925
149,7.6500697,0.24888286,1.8852036,2.0032012,1.8500684,0.2620917,2.7461376,2.242887
150,7.094421,0.2552044,1.8852594,2.2067769,1.9955195,0.26735157,2.743932,2.2809944
151,8.624016,0.24569932,1.8853877,1.644225,1.5280687,0.25923854,2.7413802,2.0444555
152,8.304608,0.26177633,1.8853923,1.9162261,1.6417743,0.2744289,2.7390435,2.5747833
153,6.718128,0.24028628,1.8854233,2.2976122,1.9093907,0.2636708,2.7369118,2.2557042
154,8.355967,0.23776664,1.8853996,1.8633837,1.6284633,0.25652918,2.7357438,2.3220701
155,8.355331,0.23834789,1.8853483,2.0925841,2.0381222,0.25784162,2.7335055,2.352907
156,10.685032,0.24877365,1.8853811,1.507687,1.3595476,0.2661339,2.7311783,2.4971156
157,10.113162,0.25013873,1.885523,1.615591,1.3833594,0.27013794,2.7290764,2.8258727
158,9.346686,0.25210023,1.8856694,1.7864041,1.282741,0.2737019,2.727029,3.008682
159,9.590638,0.25892162,1.8856266,1.8008969,1.0964371,0.27806348,2.7246146,2.7169776
160,8.434194,0.2456109,1.885776,1.9729503,1.902578,0.27183032,2.722774,2.369439
161,9.390243,0.2518702,1.8857164,1.7506396,1.660886,0.28236133,2.7207754,2.4212048
162,7.093197,0.2534991,1.8856481,1.8011706,1.7328057,0.27792364,2.718309,1.8849951
163,8.902786,0.24542882,1.8856882,1.7501248,1.3954959,0.27840662,2.715756,2.5620737
164,9.32904,0.2616104,1.8857669,1.7742985,1.2478685,0.29205817,2.7138495,3.0398197
165,8.446909,0.24698855,1.8857237,1.9447079,1.8372504,0.2812728,2.7113004,2.4204834
166,8.208394,0.25367916,1.8857533,1.8462665,1.5327824,0.28292015,2.7093832,2.3454804
167,9.105118,0.25189653,1.8856825,2.0640476,1.7464459,0.28835493,2.7069514,2.6135507
168,8.906145,0.24522579,1.8857791,1.8723905,1.7403077,0.28580576,2.7053494,2.527289
169,9.689821,0.27247727,1.8856721,1.6832858,1.0406728,0.29937655,2.7040958,3.1253953
170,8.1073885,0.25237876,1.8856262,1.9034618,1.456345,0.28498477,2.701005,2.64689
171,8.32931,0.25468317,1.885739,1.8571932,1.2499557,0.29208255,2.6973345,3.1836388
172,11.846651,0.26324752,1.8858423,1.443687,0.75694513,0.3018884,2.695036,3.363961
173,7.8932667,0.26397526,1.8859472,2.1483011,1.9026331,0.30552173,2.6922421,2.6550584
174,6.394065,0.2541101,1.8859022,1.8858525,1.7223078,0.29822606,2.6893308,1.8187796
175,8.7838,0.25418553,1.8859675,1.9138173,1.812469,0.29844302,2.6874256,2.419736
176,7.899313,0.26085228,1.8859733,2.0749128,1.7697283,0.3016222,2.6844738,2.5279074
177,8.858354,0.25317237,1.8861932,1.7612665,1.2963084,0.30062732,2.6817796,2.5401447
178,10.008587,0.25705737,1.8862089,1.5586765,1.0968493,0.30930132,2.6792533,2.6929727
179,5.544524,0.25840446,1.8861592,1.9216175,1.908794,0.31209612,2.6766381,1.7114401
180,6.3051424,0.24944064,1.8860234,1.8901182,1.6957179,0.30628347,2.674573,1.8816227
181,9.692846,0.26036963,1.8858542,1.715256,1.3271097,0.31178302,2.6733112,2.5769858
182,7.4708357,0.25717416,1.8858991,2.0611591,2.2137256,0.31518278,2.671078,2.2672765
183,10.416988,0.2608988,1.8860036,1.719713,1.6782832,0.31831795,2.6692843,2.5045955
184,8.616591,0.2608669,1.8858992,1.8375732,1.0635339,0.31684113,2.6681223,3.036711
185,11.106792,0.26390436,1.8859771,1.4812098,0.98048276,0.32460016,2.6655736,2.3284945
186,6.874372,0.2653767,1.8860602,2.5064285,2.3523233,0.31969434,2.6640267,2.4268794
187,10.569747,0.25958663,1.8859272,1.6464254,1.4790194,0.3203227,2.6606767,2.6326418
188,9.0591545,0.25554717,1.8857938,1.8877289,1.5397103,0.31750065,2.6582184,2.6120179
189,9.086556,0.2591337,1.8858795,1.808654,1.3586996,0.32126403,2.655471,2.807074
190,8.783233,0.25844306,1.8859389,1.6254307,1.3287867,0.32860005,2.6525624,2.1817873
191,10.200349,0.25985545,1.8857385,1.5777135,1.1126581,0.32629746,2.6509335,2.9464934
192,9.794578,0.25467736,1.8857948,1.6777683,1.2959169,0.322155,2.648507,2.3259149
193,6.7376018,0.2543854,1.8858451,1.9645704,2.498154,0.3218748,2.6459587,2.0488937
194,8.713078,0.25187087,1.8858126,2.0343897,1.6460242,0.3204643,2.6442213,2.5063865
195,8.754618,0.26537928,1.8858066,1.6427466,1.5076624,0.34094566,2.6412516,2.154414
196,9.096207,0.25187576,1.8857641,1.773148,1.7620115,0.32193685,2.6394384,2.5694816
197,8.448648,0.26565215,1.8857179,1.9870971,1.5479715,0.34313193,2.6361392,2.54403
198,7.098198,0.2640683,1.8857234,2.2327585,2.125646,0.33990762,2.6339707,2.3894415
199,7.8111644,0.26428217,1.8855892,2.1822233,1.6649418,0.34053153,2.6318378,2.6457007
200,9.593897,0.27411017,1.8855596,1.7840996,1.7143615,0.3501226,2.6291761,2.6209846
201,7.8253403,0.26180166,1.8854778,2.0822885,2.3536384,0.34054247,2.626449,2.2293088
202,10.489491,0.27084345,1.8855268,1.5645331,1.4882404,0.35347736,2.6245477,2.6261344
203,7.295324,0.26225686,1.8853974,2.512287,1.5912557,0.34075966,2.6223915,2.5019689
204,9.937016,0.26838443,1.8854377,1.6296895,1.0762243,0.35018033,2.6193135,2.7918813
205,9.04227,0.26009324,1.8854097,1.5936627,1.3944781,0.3428963,2.6185415,2.0960066
206,8.485364,0.26727664,1.8853719,1.940012,1.4532447,0.34781608,2.6168454,2.415571
207,9.049185,0.26573786,1.885109,1.9321911,1.7157133,0.35018498,2.6136947,2.3812594
208,8.798433,0.26431945,1.8851247,1.8024741,1.7224265,0.35440516,2.6119204,2.4522414
209,7.76767,0.2688721,1.8851007,2.1503625,1.5757928,0.35780874,2.6097395,2.2958698
210,9.343915,0.250375,1.885175,1.6408107,1.5681981,0.34380448,2.607785,2.55529
211,9.494118,0.25795773,1.8850844,1.811887,1.6996641,0.34034333,2.6055074,2.5186868
212,8.936611,0.260153,1.8849292,1.564372,1.1256638,0.35519823,2.602305,2.0725543
213,7.4160404,0.25866455,1.8847642,2.2521825,1.8575696,0.34828836,2.600701,2.313706
214,8.435359,0.27536842,1.8846606,1.6549023,1.601369,0.3707514,2.5973794,2.1317196
215,7.6475205,0.2742189,1.884572,1.8436648,1.7401668,0.36740506,2.5962536,1.994919
216,9.025275,0.27934194,1.88454,1.7830889,2.1063685,0.3736906,2.5935779,2.5025704
217,9.293474,0.27780566,1.8845174,1.6900073,1.5241079,0.37253845,2.5926278,2.7340426
218,8.137451,0.26314098,1.8844926,1.9394115,1.828889,0.36020952,2.5912757,2.417982
219,10.321706,0.2670745,1.8845179,1.5985479,1.361535,0.364846,2.5890083,2.8542662
220,10.157172,0.25654745,1.8844829,1.5802412,1.587045,0.3602274,2.5869446,2.5205479
221,9.681396,0.27023882,1.8844517,1.7126558,1.2965258,0.36681733,2.585197,2.9174755
222,9.797303,0.26746726,1.8843806,1.6260672,1.3370022,0.37198418,2.5834122,2.7172723
223,6.9340653,0.27937403,1.8844062,2.160231,1.6045071,0.37465614,2.5823803,2.2997868
224,7.9708295,0.25107482,1.884629,2.436338,2.2254214,0.35339946,2.580987,2.484406
225,9.457715,0.280077,1.884619,1.6485733,1.3469954,0.37684292,2.5770755,2.653428
226,9.184469,0.25772512,1.8847015,1.7847885,1.5362927,0.35751382,2.5755234,2.7701495
227,10.270374,0.2700385,1.8845727,1.6638496,1.5241048,0.37597737,2.570401,2.579658
228,10.425353,0.270385,1.8845191,1.509899,1.2173092,0.3765857,2.567885,2.5362535
229,7.21759,0.27089283,1.8843974,1.8325219,1.5145175,0.37667117,2.5664728,1.8625821
230,9.947534,0.26674357,1.8844283,1.6093476,1.5430135,0.37230176,2.5640497,2.7450018
231,6.9220767,0.26787272,1.8844441,1.8626345,1.9714574,0.37278247,2.561403,1.9137007
232,8.427345,0.26531664,1.8844656,1.8785957,1.6237212,0.3674679,2.5602067,2.8442545
233,8.40704,0.25878665,1.8842372,2.047227,1.6113749,0.37180397,2.5575423,2.810404
234,9.310051,0.26208702,1.8843014,1.829415,1.3970692,0.3697179,2.5554614,3.0804124
235,9.387672,0.26959744,1.8842301,1.7224374,1.4068279,0.38576442,2.5540519,2.876395
236,9.645549,0.2794108,1.8843232,1.9136539,1.5320548,0.3825901,2.5533915,2.417324
237,6.7076163,0.25830248,1.8843921,1.8828968,1.7578847,0.36999235,2.5511,1.8283509
238,7.7001762,0.2735877,1.8843062,2.0969691,1.8612776,0.38129002,2.5482893,2.3667305
239,8.942804,0.28244963,1.884203,1.8042198,1.1922519,0.394831,2.54501,3.1259563
240,9.869627,0.26898906,1.8840033,1.731418,1.5706033,0.38295713,2.5457573,2.7046278
241,8.023542,0.27878165,1.8838135,2.2043605,1.72013,0.39528427,2.5423973,2.4247928
242,9.628989,0.27545333,1.8836825,1.6434057,1.4178538,0.38765863,2.5413823,2.590642
243,9.395705,0.2731178,1.8837558,1.6951023,1.7181828,0.39223137,2.540099,2.137409
244,8.241711,0.27010822,1.8836609,1.8685937,1.8766639,0.38338837,2.5397298,2.2848635
245,8.571145,0.2686031,1.8836558,1.9892914,1.5423404,0.38590306,2.538241,2.7592533
246,9.519215,0.27403185,1.8834921,1.9020023,1.9114046,0.390904,2.537183,2.7977211
247,7.89974,0.27611476,1.8838145,1.9905268,1.7462354,0.3944165,2.5365913,2.2541895
248,8.876676,0.27188402,1.8838212,1.9417812,1.8093765,0.38743037,2.5359986,2.4276123
249,9.915219,0.27146718,1.883851,1.6794039,1.712949,0.3897689,2.535115,2.4053059
250,9.994193,0.26840663,1.8836337,1.5156586,1.4675056,0.38935775,2.5347006,2.2684906
251,9.303303,0.26982304,1.8835752,1.8030527,1.5201597,0.3881032,2.5332613,2.8440464
252,9.121277,0.2704388,1.8838521,1.8588892,1.6308802,0.38953763,2.5312464,2.5138233
253,9.551534,0.2684412,1.8839792,1.7123026,1.5296744,0.38584572,2.530053,2.5258071
254,7.863749,0.2782286,1.8841801,1.9226651,1.8868668,0.39640763,2.5281184,2.2528844
255,10.119277,0.27408078,1.8840758,1.8001204,2.323317,0.38941103,2.5271847,2.5780487
256,7.8227925,0.2748317,1.8840247,2.3150082,1.6933044,0.3936003,2.525304,2.5884814
257,9.719648,0.28077435,1.8840711,1.711164,1.666844,0.39796692,2.5249455,2.6046143
258,8.906136,0.2659828,1.884112,1.8941762,1.3635414,0.3857148,2.523584,2.8091843
259,8.436341,0.27500018,1.883761,2.1139035,2.0497136,0.39492777,2.5221703,2.5762827
260,9.822555,0.27642232,1.8838623,1.6692296,1.4096495,0.3948452,2.5209403,2.845153
261,11.479778,0.2742465,1.8840874,1.4328938,1.1295567,0.3987,2.519024,2.9335413
262,8.314908,0.27591002,1.8841184,2.337961,1.9961118,0.39518434,2.5182934,2.616972
263,9.316762,0.269881,1.8839577,1.8010658,1.4088297,0.39172596,2.5171955,2.6049778
264,11.004442,0.28210405,1.8838086,1.4192528,1.041805,0.4049142,2.515519,2.3525069
265,8.946475,0.27173293,1.8835782,1.8017061,1.6773565,0.39830944,2.5142362,2.447254
266,7.614733,0.28415313,1.8835276,1.7799623,1.6495516,0.40306973,2.5135224,1.9433966
267,8.096015,0.27356634,1.8832883,1.9254032,2.3052976,0.39481306,2.512863,2.1255789
268,7.7835946,0.27939907,1.8834476,1.9086047,1.8267611,0.40565997,2.511412,2.049988
269,8.653532,0.28249604,1.8832222,1.8684077,1.5705533,0.40507546,2.5102546,2.3015113
270,9.240636,0.2694651,1.8832507,1.7067606,1.0442535,0.39419904,2.5094779,2.9859705
271,9.736385,0.27300122,1.883049,1.8434372,1.5614349,0.40026364,2.5072238,2.544597
272,7.024321,0.27160904,1.8830945,2.0445642,2.0049121,0.39685398,2.5059373,2.2864609
273,9.933857,0.2693091,1.8828582,1.7904902,1.8597885,0.3898341,2.5039182,3.3178027
274,9.49671,0.26987183,1.8827312,1.9500065,1.1772817,0.39638993,2.5014951,2.7496927
275,8.743721,0.26479587,1.8828068,1.8723587,1.7863985,0.39503255,2.500061,2.5003676
276,8.447199,0.28127483,1.8827845,2.0408783,1.2795609,0.4108308,2.4991012,2.774202
277,10.079771,0.2807132,1.8828079,1.7024795,1.663027,0.40334645,2.4992337,2.5894697
278,9.343203,0.2792159,1.8826005,1.7657514,1.2760516,0.4046878,2.4990304,2.8291373
279,8.366583,0.26690724,1.8826048,2.0660157,1.845226,0.39544874,2.4975357,2.5246067
280,6.692852,0.2697689,1.8825796,2.2724156,1.8069029,0.39140624,2.4985828,2.4718823
281,12.204311,0.26245978,1.882205,1.3546067,0.969467,0.38592586,2.4971344,2.9980564
282,10.070427,0.2707218,1.8821561,1.5913306,1.5563784,0.39867514,2.4936929,2.5956883
283,9.874746,0.2762856,1.8821875,1.7434956,1.6931654,0.40822443,2.4921856,2.6184008
284,9.369476,0.2670279,1.882309,1.7099464,1.8337219,0.39416876,2.491879,2.1108923
285,9.207784,0.27937528,1.8824134,1.7526269,1.6780833,0.4108445,2.4905796,2.5790122
286,10.9551325,0.2715905,1.882248,1.6183403,1.3161405,0.40267867,2.4896734,2.7246804
287,9.032571,0.27522573,1.8821136,1.9417977,1.5098065,0.40175015,2.4889228,2.910462
