,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
48,8.0880575,0.10464889,1.78248,2.012466,2.8714666,0.045832448,2.590024,3.028068
49,5.9523854,0.09855542,1.7824788,2.5716588,2.9735942,0.042552076,2.5900393,3.0005026
50,7.4860888,0.098206565,1.7824852,2.078509,3.6144583,0.055412818,2.5900373,2.5562577
51,7.275956,0.097642556,1.7824857,2.0495744,3.247532,0.050412565,2.5900357,2.754143
52,8.178987,0.108562075,1.7824874,1.9358747,3.3016984,0.05027917,2.5900269,2.9500313
53,7.422201,0.092315905,1.7824882,1.7404219,3.1480174,0.04628817,2.5900497,2.6766684
54,10.761204,0.11192737,1.782492,1.4468303,2.7073772,0.044719785,2.5900524,3.3416877
55,7.2212634,0.09549491,1.7824916,2.1510954,3.4545562,0.052633174,2.5900702,2.6087725
56,8.457524,0.10055655,1.7824943,1.8852689,3.8009043,0.055675954,2.5900548,2.4217615
57,8.922339,0.11584638,1.7824963,1.7922448,3.4201262,0.05150404,2.5900624,2.8267872
58,7.418175,0.09728908,1.782493,2.0599113,2.7730346,0.04144575,2.5900648,3.0190256
59,7.9958982,0.10309539,1.782492,1.9457245,2.9278698,0.046949513,2.5900826,3.099149
60,6.466869,0.09158182,1.7824987,2.1851566,3.588586,0.048568197,2.5900836,2.664478
61,8.515859,0.1087755,1.782501,1.7947721,3.6184862,0.054277815,2.5900815,2.6445162
62,7.491402,0.09522946,1.7825087,1.9704399,2.939595,0.046723105,2.5900793,2.802231
63,8.666615,0.10491237,1.7825104,1.8429991,3.4042084,0.053638123,2.5901055,2.652763
64,6.752425,0.09244245,1.7825098,2.1287453,3.4360602,0.050893437,2.5901039,2.4750512
65,7.085666,0.09191507,1.7825152,1.7893515,3.1025755,0.04549712,2.5901012,2.7325492
66,8.212461,0.10476207,1.7825056,1.9215734,3.9707217,0.06052979,2.590081,2.4193587
67,6.3729963,0.086526215,1.782508,1.8556975,3.4315906,0.04645645,2.5900846,2.7169454
68,7.5218554,0.09385606,1.7825111,1.7059854,3.0770433,0.04567193,2.5900717,2.9121163
69,9.163413,0.11233919,1.7825083,1.7950577,3.375015,0.05458355,2.5900736,2.6040113
70,8.801763,0.10001613,1.7825097,1.5851501,3.9830809,0.054362964,2.5900443,2.3896828
71,6.4289603,0.09208189,1.7825075,2.3049293,2.759145,0.042620678,2.5900226,2.9053655
72,7.6858172,0.092493385,1.7825071,1.9058812,3.5046208,0.045939438,2.590027,2.7094924
73,8.955319,0.10920916,1.7825071,1.7385889,3.3028753,0.051407136,2.5900478,2.7674534
74,8.66122,0.11089292,1.7825092,1.9073602,3.5701258,0.053457875,2.590063,2.9189794
75,9.297156,0.10281764,1.7825092,1.831693,3.655873,0.053605534,2.590077,2.6906805
76,7.4613733,0.09922933,1.7825117,1.9734625,2.9862595,0.04733626,2.5900795,2.9337687
77,10.36597,0.10530031,1.7825146,1.5677822,3.4441102,0.055761836,2.590068,2.6273813
78,9.040483,0.103332706,1.7825137,1.7300937,3.499979,0.053418886,2.5900416,2.6892629
79,8.207179,0.09840271,1.7825104,1.990804,3.48384,0.052669294,2.5900257,2.5346982
80,6.232123,0.0847469,1.7825085,2.1061914,2.489042,0.039366495,2.5900314,2.8368206
81,9.584118,0.113701284,1.782503,1.7069799,3.6401231,0.05463295,2.590012,2.728504
82,9.673313,0.12127107,1.7825046,1.5821638,3.3961422,0.055156223,2.5900068,2.750658
83,9.730413,0.10938887,1.7825056,1.6456996,3.3491359,0.048280764,2.5900292,3.001336
84,10.383236,0.10831184,1.7825049,1.5222659,3.9766643,0.057930302,2.5900307,2.5863037
85,9.905719,0.108181536,1.7825046,1.6933249,3.6991525,0.053216208,2.590046,2.7566056
86,8.58362,0.10410469,1.7825085,1.9859817,3.5486026,0.0505715,2.5900316,2.6085155
87,9.863718,0.11427564,1.7825085,1.538745,3.6071317,0.05865044,2.5900447,2.6417038
88,8.165871,0.10351724,1.7825098,1.789908,3.473337,0.052754283,2.590051,2.5530748
89,8.193862,0.093732655,1.7825136,2.0101342,3.4328148,0.047732513,2.590063,2.7911112
90,8.578716,0.10339417,1.782513,1.8550575,3.564456,0.048749335,2.5900474,2.921431
91,7.604899,0.092984095,1.7825118,1.7060738,3.1334717,0.043439265,2.5900347,2.8589408
92,10.061641,0.11478626,1.7825058,1.5322369,4.1742887,0.061540164,2.5900345,2.5178554
93,7.666124,0.094613075,1.7825017,1.7138015,3.33865,0.045597516,2.590026,2.6540575
94,8.48235,0.098825,1.7825025,1.970248,3.3589146,0.045713082,2.5900452,2.9405851
95,7.3442063,0.09409609,1.7825049,2.0553463,2.9152985,0.046500854,2.5900319,2.8280554
96,7.7457356,0.097786404,1.7824979,2.1257348,3.675524,0.050577004,2.590037,2.5939126
97,6.8598404,0.09855958,1.7825005,2.5881348,3.0164514,0.04996712,2.5900242,2.8486197
98,7.4082513,0.09554271,1.7824966,2.166294,3.2397816,0.047482513,2.5900304,2.7399058
99,8.345508,0.10556966,1.7824968,2.141405,3.826854,0.054222226,2.5900178,2.5173051
100,7.922972,0.09534724,1.7824961,1.6649486,4.236368,0.054696143,2.590024,2.2572255
101,8.357333,0.10176659,1.7824973,1.8938018,3.6212497,0.053560138,2.5900419,2.5691688
102,9.381942,0.11439638,1.782498,1.834575,3.0531032,0.050496824,2.590029,3.0123985
103,8.072168,0.09823311,1.7824923,1.9727064,3.258213,0.048800528,2.5900085,2.8153818
104,7.1390567,0.09139421,1.7824922,1.7965786,3.366771,0.045017075,2.5900104,2.732083
105,6.967821,0.09100433,1.7824926,2.2566016,3.0578642,0.04518411,2.5900147,2.8607981
106,9.264862,0.09933731,1.7824987,1.6232009,3.8936124,0.052952707,2.5900064,2.7153404
107,9.450376,0.11638031,1.7824984,1.7378268,3.068047,0.05382993,2.589987,2.864112
108,7.9734497,0.10885267,1.7824985,1.9641188,3.7419417,0.053902388,2.5899823,2.7614481
109,7.994219,0.10282617,1.7825053,1.9349599,3.7507536,0.05469849,2.5899746,2.5738168
110,7.795707,0.08650877,1.7825054,1.9786652,3.364644,0.042295072,2.5899713,2.8265893
111,10.073662,0.11770866,1.7825042,1.5377811,3.354671,0.057205655,2.589973,2.8298259
112,7.7228546,0.106092304,1.7825052,2.1293318,3.8715982,0.059805058,2.5899732,2.4309013
113,8.606218,0.108712666,1.7825029,1.8404502,4.148737,0.060620897,2.5899713,2.3669891
114,8.70553,0.09763081,1.7825073,1.8253233,3.8001552,0.053990673,2.5899653,2.4275663
115,9.624117,0.11262845,1.7825048,1.75981,3.7506642,0.05678044,2.5899885,2.5807078
116,6.9040246,0.095515855,1.7824981,2.1335707,3.8737843,0.04965336,2.5899737,2.3942423
117,6.244512,0.08758622,1.7824996,1.8857694,3.2367165,0.04594987,2.589974,2.6172154
118,10.098484,0.11405319,1.782496,1.4751964,3.4939504,0.05798819,2.5899665,2.6534784
119,7.2273583,0.09120105,1.782497,1.7749132,3.7784982,0.046348706,2.5899851,2.3306746
120,6.9840226,0.096530445,1.7824973,2.4097157,2.8899295,0.04669743,2.5899806,2.8591983
121,7.384931,0.10095139,1.7824898,1.9750398,2.8784513,0.04356969,2.5899477,3.0481079
122,8.427798,0.116100155,1.7824898,1.8632667,3.3824499,0.049601164,2.5899498,2.7987642
123,8.217585,0.106084295,1.7824849,1.9679987,2.7872722,0.046085246,2.589937,3.202008
124,6.834888,0.09236502,1.7824883,1.8194392,3.6591728,0.048374794,2.5899317,2.657528
125,8.233985,0.09382603,1.782491,1.9495083,3.2903023,0.049159534,2.5899413,2.6310186
126,8.629035,0.096091226,1.7824929,1.8384926,3.6379318,0.0471226,2.5899272,2.750725
127,10.13222,0.11574376,1.7824888,1.5437331,3.8395362,0.05705422,2.5899112,2.6178298
128,9.714098,0.1111171,1.7824944,1.5898973,3.3422384,0.044948578,2.5898998,2.8987079
129,7.657525,0.09849768,1.7824954,1.906691,3.0971236,0.050531782,2.5898788,2.6682003
130,8.739631,0.098077044,1.7824966,1.6901296,3.2185879,0.047596358,2.589879,2.9290628
131,9.172047,0.1047258,1.7824985,1.8568863,3.9033632,0.050779708,2.589864,2.6668923
132,8.270431,0.097654,1.7824962,1.72802,3.6093562,0.050568484,2.5898697,2.6180837
133,7.9439616,0.09898403,1.7824947,1.9558874,3.2596412,0.049578488,2.589871,2.8932846
134,7.922287,0.10159062,1.7825009,1.9336915,3.6619697,0.05533107,2.589892,2.51573
135,8.935565,0.11028778,1.7825031,1.7536906,3.4291065,0.05111306,2.5898814,2.784888
136,9.706538,0.12541759,1.7825024,1.5318397,3.7398171,0.056383085,2.589836,2.6391947
137,11.431804,0.12638557,1.782504,1.3575314,3.2458394,0.056936532,2.5898464,2.8307617
138,9.128964,0.10881988,1.7825083,1.7026061,3.3590844,0.052778788,2.58983,2.8572493
139,10.8967705,0.12130213,1.7825077,1.4917703,3.9822147,0.06123206,2.5898373,2.5073464
140,10.416879,0.11693274,1.7825038,1.5578791,4.0163355,0.060606353,2.589827,2.5575159
141,10.043838,0.104936376,1.782501,1.5787672,4.0603256,0.05649086,2.5898082,2.5626297
142,9.630545,0.10457194,1.7825056,1.6023213,3.915719,0.05304708,2.5898068,2.501707
143,9.51302,0.10851408,1.7825027,1.6277715,3.4465928,0.05439041,2.5897696,2.597158
144,7.3803773,0.09126877,1.7824968,2.1417189,2.8810053,0.042566314,2.5897539,2.7070148
145,9.004019,0.10320162,1.7825055,1.7860888,3.6731193,0.048624687,2.5897431,2.7666664
146,8.748229,0.10593311,1.7825035,1.9739217,2.5380888,0.03864181,2.5897508,3.418375
147,9.594832,0.116059735,1.7824994,1.7383795,3.551821,0.051428042,2.5897546,3.0100667
148,9.77565,0.11334582,1.7825001,1.6332786,3.6919465,0.056100577,2.5897803,2.6508796
149,9.348521,0.109050125,1.7825009,1.6167728,3.7944946,0.055693902,2.5897741,2.6644917
150,7.975018,0.1104297,1.7824991,2.024967,3.294535,0.04619,2.5897753,2.9494035
151,9.606425,0.10151523,1.7824963,1.4865754,3.360303,0.04971214,2.589776,2.6287775
152,8.214598,0.100082144,1.7825012,1.9354383,3.6351085,0.05453514,2.5897572,2.6411128
153,8.290165,0.10412976,1.7824962,1.8262717,3.6701753,0.057062805,2.5897646,2.469138
154,7.308942,0.10689237,1.7825005,2.2021754,2.906681,0.04581378,2.5897746,2.8794973
155,8.699956,0.10911462,1.7825028,1.8471432,2.8641396,0.049969226,2.5897696,3.028202
156,9.299552,0.105966866,1.7824984,1.7418364,3.2894511,0.051154643,2.5897624,2.8593578
157,7.1191206,0.09181753,1.7824988,2.4154236,3.3994079,0.04812185,2.5897563,2.6359496
158,9.467948,0.11039586,1.7824975,1.7933289,4.0027747,0.055501245,2.5897489,2.5423818
159,7.176872,0.089829125,1.7824967,1.7658597,3.7888398,0.04741229,2.5897498,2.4932554
160,8.183683,0.09731027,1.7824899,1.9164058,3.6805227,0.047976974,2.5897503,2.6525748
161,8.085172,0.09554327,1.7824931,1.8873183,3.9148004,0.055135824,2.5897734,2.4227538
162,10.655282,0.11188456,1.7824894,1.5177728,3.959921,0.055047043,2.5897727,2.510927
163,8.143803,0.10718762,1.7824937,2.1412554,3.5240564,0.049854934,2.5897734,2.859702
164,7.549307,0.09836382,1.7824942,2.1391816,3.1977737,0.0436259,2.5897841,2.8055532
165,9.298496,0.10750587,1.7824926,1.9557271,3.9013908,0.053625606,2.589779,2.561042
166,8.317272,0.09741231,1.7824925,1.6178383,3.6800892,0.051183987,2.589764,2.5771697
167,8.653342,0.1041996,1.7824916,1.9173402,3.4189441,0.052572023,2.5897734,2.6028416
168,10.094217,0.11934368,1.7824936,1.5235075,3.7624736,0.055521738,2.589751,2.6785426
169,9.434202,0.10935988,1.782496,1.732797,3.884067,0.056767125,2.5897639,2.460864
170,8.656184,0.10981636,1.782491,1.8428699,3.2935092,0.053797655,2.5897667,2.6893775
171,7.05726,0.09105458,1.7824907,1.7810336,3.368093,0.049333174,2.5897744,2.5854757
172,8.382436,0.10648075,1.782492,2.0963917,3.6933692,0.052960493,2.589776,2.7273269
173,9.592354,0.10645012,1.7824957,1.6156063,3.5504992,0.054901738,2.5898037,2.6565378
174,7.7813683,0.09632537,1.7824949,1.9991313,3.5181239,0.049022634,2.5897892,2.774931
175,9.203191,0.10189939,1.7824966,1.6185519,3.033901,0.043447606,2.589785,3.1595874
176,9.357104,0.10784521,1.7824931,1.8360499,3.4236372,0.053051442,2.5897818,2.9527733
177,8.054317,0.10320727,1.7824959,2.0105238,3.1605134,0.046577748,2.589814,2.9336557
178,9.7732525,0.12036683,1.7824942,1.6578811,3.6306798,0.05242617,2.5898356,2.9750402
179,8.709642,0.10164201,1.782497,1.9323118,3.6184847,0.055692803,2.5898209,2.5166678
180,7.8933825,0.10390165,1.7824903,1.9604219,3.4896915,0.054645084,2.5898237,2.7597785
181,7.690429,0.09137158,1.7824907,1.9996147,3.5937455,0.04593869,2.5898218,2.7988026
182,5.807163,0.08491294,1.7824917,1.9647933,4.2535214,0.05227571,2.5898364,2.2899003
183,6.305762,0.09626828,1.7824908,2.420596,3.651798,0.046116173,2.5898325,2.8683567
184,9.028811,0.102493994,1.7824911,1.7634468,3.6086235,0.053519476,2.5898159,2.7038617
185,6.881156,0.09782984,1.7824876,2.1871405,3.4421968,0.045196388,2.5898297,2.9086125
186,9.052187,0.107096925,1.78248,1.7623616,3.665987,0.057890467,2.5898333,2.5663779
187,8.732729,0.10412929,1.7824786,1.7302052,4.1145234,0.05957546,2.589854,2.4430444
188,9.355779,0.10376028,1.7824775,1.6686591,3.5135908,0.053202946,2.5898368,2.6632392
189,8.344657,0.09742112,1.7824796,1.623611,3.744694,0.04953275,2.5898354,2.473071
190,7.2894583,0.107726246,1.78249,2.1167097,3.2326305,0.0511427,2.5898485,2.6992447
191,8.427117,0.10501214,1.7824856,1.8700963,3.2389042,0.051019847,2.5898464,2.7584686
192,7.123516,0.08708711,1.7824831,1.8548863,3.078696,0.04200129,2.589865,3.0197237
193,7.541042,0.09948168,1.7824892,2.0787451,3.4880257,0.05137507,2.5898926,2.7198412
194,9.038724,0.10468768,1.7824886,1.671964,4.0864935,0.052361727,2.5898857,2.4796393
195,8.789764,0.105242364,1.7824925,1.7155133,3.4671068,0.052013643,2.589866,2.7043276
196,8.664395,0.1019499,1.7824947,1.9723907,3.3022816,0.053218972,2.5898533,2.9372203
197,7.94704,0.09760689,1.7824883,1.9204359,3.378906,0.04694843,2.5898516,2.746352
198,5.579662,0.08252927,1.7824897,1.9897752,3.370712,0.043391887,2.5898614,2.6353283
199,9.3206625,0.11093655,1.7824923,1.7183269,3.5590558,0.05337902,2.5898535,2.5841312
200,8.388082,0.108577885,1.7824873,1.7951847,3.5278904,0.05441935,2.5898805,2.652157
201,7.844863,0.099356495,1.7824905,2.0389936,3.2433798,0.04924821,2.5898976,2.783796
202,9.876714,0.116792485,1.7824905,1.4837452,3.7033584,0.058841694,2.5898998,2.5548508
203,9.53182,0.114907846,1.7824881,1.7320261,3.5980294,0.054984678,2.5898898,2.7838159
204,8.039516,0.09805876,1.7824868,1.9888709,3.478718,0.053321004,2.589903,2.6184702
205,9.934911,0.11396729,1.7824851,1.5573686,3.705429,0.060254633,2.5898924,2.4574957
206,8.275848,0.09648803,1.7824813,2.0342677,3.5355394,0.049866565,2.589885,2.698096
207,8.654843,0.10689743,1.7824744,1.8207036,3.620019,0.05577333,2.5898685,2.5509079
208,8.664606,0.09798173,1.7824765,1.6076927,3.740062,0.054393638,2.589882,2.382602
209,6.565759,0.08884205,1.7824744,2.079465,3.619379,0.047686152,2.5898647,2.475445
210,7.9975653,0.09523263,1.7824796,1.9448677,2.921262,0.044915546,2.5898445,2.9084725
211,8.887068,0.11637622,1.7824808,1.7718647,3.4658985,0.05206771,2.5898564,2.8691652
212,11.12069,0.116805196,1.7824842,1.5825852,3.5986397,0.0549105,2.5898623,2.7858493
213,7.3031,0.09844977,1.7824827,2.115006,3.7191706,0.052271307,2.5898755,2.560892
214,6.547478,0.088999465,1.7824869,1.858939,3.4726362,0.04692908,2.5899081,2.7289364
215,6.9764285,0.091569364,1.7824856,1.7849977,3.4745617,0.048599564,2.5899286,2.7204626
216,10.499549,0.11123114,1.7824833,1.4714965,3.8539605,0.057991304,2.589939,2.626059
217,9.475133,0.113690905,1.7824826,1.662026,3.4080286,0.055356663,2.5899181,2.6376154
218,4.8903213,0.07965677,1.7824814,1.8677063,3.2895262,0.04354627,2.58993,2.5834107
219,8.564967,0.11388913,1.7824785,1.9557419,3.710218,0.061863326,2.5899508,2.5909011
220,8.738467,0.10304371,1.7824805,1.8428304,3.610039,0.05205349,2.5899427,2.6556292
221,8.969311,0.09922338,1.7824777,1.5494602,4.085124,0.060377546,2.589931,2.2562957
222,7.6262693,0.09625783,1.7824748,1.9771425,3.8378897,0.054647423,2.5899107,2.5298538
223,8.018826,0.1014904,1.7824792,2.029759,3.1569576,0.049853243,2.5898795,2.7520556
224,8.878388,0.10979245,1.782476,1.8565943,4.0366993,0.054942083,2.5898948,2.5779753
225,9.051729,0.109125674,1.7824764,1.8184984,3.592417,0.054112364,2.5899076,2.6994572
226,7.8861856,0.09758613,1.7824734,2.0305197,3.5762267,0.051720537,2.5899174,2.5618067
227,8.840085,0.10213362,1.7824744,1.7551758,3.7260551,0.051772732,2.5899408,2.5643733
228,9.994055,0.11886681,1.7824731,1.6463414,3.877122,0.05249877,2.5899062,2.6884987
229,7.408855,0.100951746,1.7824769,2.127227,3.779247,0.053281914,2.5899045,2.6106892
230,9.085569,0.10820794,1.7824697,1.873667,3.4831302,0.05278849,2.5899217,2.694648
231,8.18376,0.09824859,1.7824695,1.9940298,3.7145557,0.04629231,2.589925,2.5531075
232,5.155886,0.08195792,1.7824671,1.9353851,3.037847,0.0443405,2.589912,2.560432
233,9.002566,0.10381515,1.7824662,1.8669275,3.659597,0.05208423,2.589927,2.6787074
234,9.014055,0.106020056,1.7824705,1.7865418,3.1398847,0.05084913,2.5899277,2.8189275
235,7.606399,0.094880804,1.782472,2.0690608,3.0293014,0.042382013,2.589919,2.800234
236,9.806235,0.107421204,1.7824765,1.6755705,3.8194466,0.058898963,2.5899103,2.4914572
237,10.134075,0.113564536,1.7824717,1.606061,4.2576623,0.06224773,2.5898812,2.4964721
238,9.699514,0.10038698,1.7824743,1.8635436,3.7953045,0.05126053,2.589879,2.5571802
239,7.970306,0.0939611,1.7824738,1.8674929,3.7683232,0.051189195,2.5898893,2.389201
240,11.570612,0.11090963,1.7824736,1.3749152,4.3677826,0.061082363,2.589869,2.434191
241,6.5564766,0.087563254,1.782479,1.8198224,2.9191523,0.04077335,2.589853,3.0385797
242,11.192818,0.12627235,1.7824774,1.464709,3.2628465,0.054525126,2.5898318,2.9344172
243,8.644654,0.09857255,1.7824757,1.7925473,2.9915664,0.0478099,2.5898395,2.9613233
244,7.666007,0.09849984,1.7824724,2.1087837,3.6771379,0.05047716,2.5898342,2.537152
245,10.256023,0.1149492,1.7824711,1.6028818,3.454728,0.05500456,2.5898457,2.7936137
246,8.350653,0.0968741,1.7824715,1.8639014,3.3575203,0.04578256,2.5898504,2.6545157
247,7.1083198,0.09719817,1.7824705,2.2211785,3.6866977,0.054854203,2.5898523,2.5224297
248,10.822236,0.11350352,1.7824672,1.3306949,3.601071,0.05605813,2.589842,2.7065346
249,10.180076,0.1046461,1.782471,1.5460186,3.9421408,0.05563451,2.5898137,2.5259414
250,6.749408,0.08995556,1.782468,1.8383827,3.0862045,0.042756595,2.5898125,2.8819633
251,9.64922,0.103000045,1.7824708,1.6083877,3.9571762,0.05867517,2.589807,2.411705
252,8.301599,0.10185376,1.7824721,1.9108527,3.5698154,0.053451963,2.589813,2.5490456
253,6.3780775,0.08784629,1.7824695,1.9493127,2.94768,0.042208903,2.5898306,2.7370405
254,10.780279,0.116452806,1.7824732,1.5274125,3.5615764,0.05845747,2.589845,2.6670444
255,9.350588,0.10437121,1.782473,1.7307012,3.349192,0.05291757,2.5898397,2.838236
256,7.9598436,0.10267934,1.7824686,1.9143851,4.267763,0.055998296,2.589833,2.4240532
257,9.416218,0.12073397,1.782465,1.6072867,3.3442357,0.050390832,2.5898204,3.2021158
258,9.05713,0.109889515,1.7824638,1.844472,3.3148487,0.04703274,2.5898023,2.973315
259,7.6139703,0.0907275,1.7824675,1.9374505,3.6190894,0.051793266,2.589812,2.5408854
260,8.4412565,0.10209804,1.7824693,1.8609912,3.5979433,0.051507123,2.5898187,2.7404072
261,8.668322,0.09629858,1.7824656,1.8557523,3.2610204,0.0487006,2.58982,2.7578833
262,8.9242735,0.104754396,1.7824678,1.8774538,3.707263,0.05168582,2.5898075,2.8238578
263,10.083311,0.11457455,1.7824657,1.5722438,3.6228938,0.05721935,2.5898168,2.5545802
264,10.315102,0.1036199,1.7824651,1.5991075,4.2612553,0.05791364,2.5898378,2.3111713
265,7.7122355,0.106186256,1.7824591,2.0935826,3.858781,0.055293124,2.5898554,2.5640047
266,6.423543,0.094604515,1.7824674,2.4504483,2.7525508,0.04034215,2.589847,3.0729697
267,6.8274055,0.102742076,1.7824659,2.3899813,3.4957602,0.05074822,2.5898385,2.6810086
268,7.536892,0.10428699,1.782467,2.1350155,2.8956666,0.045997623,2.5898383,3.067031
269,6.4195547,0.08793729,1.7824697,1.8806306,3.8202043,0.05302956,2.589829,2.3421526
270,9.967007,0.10925652,1.7824656,1.5692849,3.4269361,0.0559744,2.5898376,2.7401974
271,8.355677,0.10875651,1.7824687,1.8548942,3.1988475,0.049384706,2.5898323,2.9694433
272,10.112074,0.10333607,1.7824684,1.5826592,3.8466237,0.051915895,2.5898337,2.4653213
273,9.405624,0.11082641,1.7824639,1.6777229,3.8850012,0.05548494,2.589832,2.5026803
274,8.675554,0.11069521,1.782459,1.7542188,3.0423152,0.05125477,2.589829,2.857232
275,9.384363,0.12268195,1.7824594,1.5350069,3.5306292,0.054654855,2.5898569,2.6730003
276,7.035174,0.09005039,1.78246,1.8250118,2.5313308,0.037812106,2.5898573,3.1447778
277,7.825024,0.102281086,1.7824546,2.026347,3.4463153,0.050170172,2.5898747,2.885229
278,8.901688,0.11026768,1.7824519,1.8212899,3.58774,0.054682244,2.589879,2.72701
279,7.1508245,0.09176792,1.782453,2.1713133,3.6980333,0.05210378,2.589882,2.4830763
280,7.6323824,0.09215615,1.782447,1.7580451,3.2093222,0.044187147,2.5898676,2.6710255
281,7.331752,0.0917569,1.782442,1.7875483,3.4852014,0.050909948,2.5898616,2.4951785
282,6.392934,0.087347955,1.7824469,1.8800675,3.283186,0.04376872,2.5898542,2.7830086
283,6.9069386,0.09423225,1.782443,2.303566,3.5599806,0.04495839,2.589854,2.769519
284,8.913972,0.11204855,1.7824447,1.7380985,3.1736789,0.05533626,2.5898414,2.864794
285,8.045407,0.101110615,1.7824469,2.0205922,3.6510775,0.057322145,2.5898464,2.474098
286,7.3817163,0.092084646,1.7824405,1.7745007,3.5490048,0.049868137,2.5898209,2.6204276
