,losses,counter
0,2.2881152629852295,0
1,2.306903123855591,640
2,2.3026084899902344,1280
3,2.2919516563415527,1920
4,2.3121399879455566,2560
5,2.3040013313293457,3200
6,2.2916676998138428,3840
7,2.3119375705718994,4480
8,2.316174268722534,5120
9,2.300539970397949,5760
10,2.3008511066436768,6400
11,2.291868209838867,7040
12,2.3165059089660645,7680
13,2.305955171585083,8320
14,2.3004660606384277,8960
15,2.2946927547454834,9600
16,2.303103446960449,10240
17,2.307568311691284,10880
18,2.301713228225708,11520
19,2.3055357933044434,12160
20,2.295527696609497,12800
21,2.2869038581848145,13440
22,2.299830436706543,14080
23,2.2915124893188477,14720
24,2.3020761013031006,15360
25,2.2924137115478516,16000
26,2.3063406944274902,16640
27,2.3043200969696045,17280
28,2.3073883056640625,17920
29,2.300323009490967,18560
30,2.3044533729553223,19200
31,2.292729616165161,19840
32,2.3059887886047363,20480
33,2.297213315963745,21120
34,2.3087987899780273,21760
35,2.289727210998535,22400
36,2.301879405975342,23040
37,2.299569606781006,23680
38,2.2966742515563965,24320
39,2.2978429794311523,24960
40,2.2959179878234863,25600
41,2.3046107292175293,26240
42,2.3059511184692383,26880
43,2.293583393096924,27520
44,2.2987356185913086,28160
45,2.3006908893585205,28800
46,2.3163363933563232,29440
47,2.305479049682617,30080
48,2.298143148422241,30720
49,2.29575252532959,31360
50,2.301539421081543,32000
51,2.2979297637939453,32640
52,2.299553871154785,33280
53,2.313666582107544,33920
54,2.294675350189209,34560
55,2.310103178024292,35200
56,2.297950029373169,35840
57,2.293128490447998,36480
58,2.294320821762085,37120
59,2.2936317920684814,37760
60,2.3099663257598877,38400
61,2.306264638900757,39040
62,2.290228843688965,39680
63,2.2969460487365723,40320
64,2.301203727722168,40960
65,2.2878167629241943,41600
66,2.2795798778533936,42240
67,2.2996325492858887,42880
68,2.2865042686462402,43520
69,2.310006856918335,44160
70,2.3056061267852783,44800
71,2.306792974472046,45440
72,2.301746129989624,46080
73,2.2890520095825195,46720
74,2.301447868347168,47360
75,2.292011260986328,48000
76,2.285604953765869,48640
77,2.303499221801758,49280
78,2.3006503582000732,49920
79,2.2929766178131104,50560
80,2.304175853729248,51200
81,2.3160576820373535,51840
82,2.3024535179138184,52480
83,2.3006093502044678,53120
84,2.3084404468536377,53760
85,2.3005237579345703,54400
86,2.3114068508148193,55040
87,2.299664258956909,55680
88,2.2980849742889404,56320
89,2.3011937141418457,56960
90,2.303232192993164,57600
91,2.2887444496154785,58240
92,2.308351516723633,58880
93,2.2912981510162354,59520
94,2.2970871925354004,60000
95,2.3066296577453613,60640
96,2.291790246963501,61280
97,2.2977981567382812,61920
98,2.3075051307678223,62560
99,2.302677631378174,63200
100,2.298900842666626,63840
101,2.306643009185791,64480
102,2.2897372245788574,65120
103,2.287062168121338,65760
104,2.290231704711914,66400
105,2.2803800106048584,67040
106,2.2908377647399902,67680
107,2.2951834201812744,68320
108,2.2946107387542725,68960
109,2.303619861602783,69600
110,2.289210796356201,70240
111,2.3148326873779297,70880
112,2.3065013885498047,71520
113,2.286090850830078,72160
114,2.2846012115478516,72800
115,2.2960097789764404,73440
116,2.2874133586883545,74080
117,2.286586284637451,74720
118,2.3026251792907715,75360
119,2.2815046310424805,76000
120,2.2802329063415527,76640
121,2.29703950881958,77280
122,2.2901771068573,77920
123,2.3011281490325928,78560
124,2.29451847076416,79200
125,2.2711617946624756,79840
126,2.2761125564575195,80480
127,2.305180311203003,81120
128,2.2888967990875244,81760
129,2.2897610664367676,82400
130,2.2754294872283936,83040
131,2.2771520614624023,83680
132,2.272318124771118,84320
133,2.2831332683563232,84960
134,2.3061399459838867,85600
135,2.2804601192474365,86240
136,2.2915713787078857,86880
137,2.2859644889831543,87520
138,2.2853024005889893,88160
139,2.289109468460083,88800
140,2.281111001968384,89440
141,2.2657294273376465,90080
142,2.2587242126464844,90720
143,2.2506723403930664,91360
144,2.2895829677581787,92000
145,2.280090570449829,92640
146,2.283369302749634,93280
147,2.2709829807281494,93920
148,2.2531418800354004,94560
149,2.2302825450897217,95200
150,2.23117995262146,95840
151,2.2322585582733154,96480
152,2.281923532485962,97120
153,2.227769613265991,97760
154,2.2266433238983154,98400
155,2.1855578422546387,99040
156,2.2120842933654785,99680
157,2.256038188934326,100320
158,2.2120954990386963,100960
159,2.2072739601135254,101600
160,2.1782000064849854,102240
161,2.1657001972198486,102880
162,2.125450611114502,103520
163,2.2337863445281982,104160
164,2.145716905593872,104800
165,2.2358150482177734,105440
166,2.1664063930511475,106080
167,2.1349313259124756,106720
168,2.1822609901428223,107360
169,2.1295759677886963,108000
170,2.1178853511810303,108640
171,2.184051752090454,109280
172,2.1914920806884766,109920
173,2.080082893371582,110560
174,1.9272900819778442,111200
175,2.146470546722412,111840
176,2.0001883506774902,112480
177,2.0927786827087402,113120
178,2.070756673812866,113760
179,2.0099518299102783,114400
180,2.0358214378356934,115040
181,1.9856257438659668,115680
182,2.092869997024536,116320
183,2.0947184562683105,116960
184,2.0641376972198486,117600
185,1.9563548564910889,118240
186,2.0117263793945312,118880
187,2.0459225177764893,119520
