,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
35,8.533715,0.11179304,1.9650378,1.7715185,3.4864175,0.04573955,2.7626731,1.8996083
36,11.080958,0.11541012,1.9650216,1.4702867,3.8018386,0.04800086,2.7626672,1.8955474
37,7.8414197,0.11049013,1.9650171,1.9548213,3.6279552,0.045405347,2.7626812,1.8544964
38,9.061886,0.11273446,1.9650003,1.7355009,3.57451,0.046817593,2.7626684,2.0817204
39,10.490807,0.11120028,1.965016,1.5390214,3.8367584,0.04659922,2.762696,1.9225174
40,7.6141043,0.11353868,1.9650203,2.2754893,2.3980224,0.04575402,2.7626715,2.238016
41,7.729353,0.111898236,1.9650531,2.1128929,2.5200636,0.04558111,2.7626257,2.1951547
42,7.3829226,0.10650562,1.9650742,2.1969612,2.598537,0.043908924,2.7626314,2.1134062
43,8.655529,0.114135966,1.9650862,1.9135877,3.8492622,0.047096826,2.7625322,1.9158182
44,9.044304,0.112693824,1.9650874,1.5622524,2.9565017,0.04598596,2.7625613,1.7971023
45,9.169211,0.114185855,1.9651043,1.940719,3.8688257,0.04686714,2.7625074,1.974617
46,7.2220573,0.1088922,1.9651072,2.4227154,3.0915995,0.04500825,2.7624626,2.4127293
47,7.6182523,0.107838355,1.965133,1.8573992,2.9979162,0.044769313,2.7624414,1.9650388
48,9.293759,0.11557728,1.9651469,1.738464,3.7188947,0.046620287,2.7624347,2.0952919
49,6.2451534,0.106406055,1.9651355,2.451231,2.3555658,0.044418935,2.762463,2.3068287
50,10.774591,0.108233996,1.9651164,1.6345017,3.853383,0.045599185,2.7624753,2.0097396
51,9.621368,0.11102843,1.9651073,1.7956262,3.582891,0.045884818,2.7624323,1.9286441
52,10.475911,0.11236357,1.9651018,1.5605681,3.6602027,0.046263807,2.7624476,1.9003527
53,8.791578,0.111496575,1.9651024,2.085553,3.4336593,0.045815796,2.7624438,2.3465889
54,10.946577,0.112638794,1.9651104,1.5201539,4.4543967,0.047037885,2.7624643,1.9436024
55,7.6294456,0.110278964,1.9651217,1.9936649,2.3726113,0.045450203,2.7624986,2.1978605
56,9.225535,0.114638194,1.9651617,1.6860348,3.2609637,0.047023166,2.7625358,2.0835571
57,8.705577,0.11532554,1.9651387,1.7636431,2.9718568,0.04701892,2.7625313,1.9956318
58,9.366904,0.11182014,1.9651345,1.8300718,3.4522069,0.045512415,2.762504,2.1300638
59,8.647104,0.114308834,1.9651006,1.7318507,3.186488,0.0469425,2.762499,1.9834803
60,8.668818,0.10775299,1.9651201,1.9610009,3.074133,0.04462544,2.7624674,2.0244343
61,9.477111,0.10831941,1.9651307,1.8688356,3.688561,0.044511713,2.7624664,2.1542048
62,8.114389,0.11022348,1.9651234,1.9600606,2.3762894,0.045384973,2.7624412,2.4005394
63,9.9629,0.11080237,1.96512,1.7362472,3.5008552,0.04549513,2.7624195,2.0729947
64,8.571205,0.11351679,1.9651262,1.8962631,4.204234,0.047295533,2.7624123,1.9202642
65,9.087819,0.10864274,1.9650986,1.7302952,2.7987585,0.04500751,2.7624192,2.0713642
66,10.350147,0.11251125,1.9650968,1.8569909,3.7048569,0.046338838,2.7624116,2.0586934
67,11.840984,0.114790335,1.9650856,1.3882316,4.0309143,0.047425248,2.7623966,1.9452081
68,7.100233,0.10965813,1.9650923,2.261972,2.7598839,0.04538908,2.7623973,2.2408879
69,8.760515,0.11554059,1.9651041,1.7858101,3.200794,0.047142643,2.7624075,1.950265
70,7.9858184,0.10998455,1.965102,1.9643711,2.8344138,0.04615154,2.7624457,1.8963923
71,8.96381,0.10991756,1.965119,2.1005921,3.5161045,0.045890335,2.7624393,2.098665
72,8.93454,0.10821,1.9651281,1.8971508,3.3835979,0.04456644,2.7624288,2.0104454
73,8.460039,0.10873746,1.9651263,2.1452205,3.8479369,0.04507042,2.7624116,2.0263977
74,8.631772,0.11302569,1.9651384,1.6919206,3.4676294,0.047256745,2.7623787,1.9150786
75,11.000858,0.112174064,1.965141,1.5612613,4.859638,0.04662192,2.7623682,1.7627897
76,9.495234,0.11373049,1.9651263,1.6105154,4.38642,0.0468226,2.7624242,1.8518912
77,9.265273,0.11103968,1.9651036,1.811195,3.7246544,0.045757476,2.7623956,1.7420034
78,9.168411,0.11495185,1.9650993,1.7267659,3.114512,0.047354132,2.7623708,2.0238624
79,9.967029,0.113483146,1.965143,1.609952,3.8156064,0.047428414,2.7623248,1.877221
80,8.783764,0.10970696,1.9651368,1.8995304,3.3909514,0.04610583,2.7623842,2.0002017
81,8.198028,0.112902075,1.9651322,2.0769129,3.5276062,0.04708276,2.7623467,1.9124112
82,10.014308,0.11387604,1.9651438,1.6852779,3.7002804,0.04638514,2.7623508,2.1250708
83,10.33566,0.11354875,1.965124,1.6464046,4.432515,0.047863945,2.762346,1.9043726
84,9.6087885,0.11361259,1.9651105,1.5578198,2.7051678,0.046813153,2.762316,2.231698
85,6.9852467,0.11172043,1.9651302,1.8871343,2.202613,0.046385508,2.7623284,2.1780307
86,6.61938,0.1094984,1.9651256,1.9291161,1.7690939,0.046252716,2.7623444,2.2211497
87,9.05262,0.11186852,1.9651158,1.8018811,3.3865805,0.04661534,2.762348,2.0810165
88,10.723438,0.11376935,1.9651066,1.5337698,4.0647883,0.04799059,2.7623177,1.8541121
89,9.053679,0.113794364,1.965094,1.8272777,3.2464256,0.046931557,2.7622945,2.0065584
90,9.489009,0.110177584,1.9651252,1.7428037,3.5954018,0.046153005,2.7622817,1.9451158
91,8.757019,0.11317224,1.9651423,1.7914283,3.0671256,0.047486212,2.7622561,2.0406694
92,8.51065,0.10902727,1.9651508,1.9180946,4.1012383,0.04593782,2.762288,1.8613211
93,8.561079,0.106550924,1.9651593,1.6412202,2.6630218,0.044912152,2.7622511,1.8535035
94,8.827071,0.115021095,1.9651808,1.6302836,2.8940523,0.047343913,2.7622433,1.957031
95,6.605039,0.109843254,1.9651549,2.3386762,2.6972806,0.045359693,2.7622283,2.0980299
96,9.00988,0.11135662,1.9651531,1.8135698,3.479968,0.046390362,2.762221,2.0160866
97,9.968191,0.112222314,1.9651716,1.7276394,4.292506,0.0469537,2.7622025,1.7803745
98,8.205872,0.1111941,1.9651697,2.4370217,3.5841732,0.04608264,2.7622054,2.0559652
99,9.641098,0.1107781,1.9651968,1.7446289,4.2017326,0.046299625,2.7621703,1.8670717
100,6.800803,0.11627708,1.9652334,1.8692594,2.0440562,0.048149638,2.762155,2.135407
101,9.598783,0.11163599,1.965216,1.7269025,3.3060753,0.04611416,2.7621443,1.9759346
102,8.180729,0.1096368,1.9652299,2.1304846,2.977989,0.04564533,2.7622209,2.1848166
103,10.848201,0.11491771,1.9652488,1.4979098,3.6041667,0.047943033,2.7621915,1.8135247
104,9.634288,0.11099552,1.9652195,1.6723392,3.9898663,0.046410616,2.7621574,2.0072265
105,9.649002,0.11280728,1.9652601,1.7526491,3.762607,0.04660693,2.762165,2.0856216
106,9.684331,0.108563155,1.9652712,1.6751298,3.5470216,0.046195805,2.7621155,1.9595381
107,9.025806,0.11188338,1.9652836,1.5908312,2.9263003,0.04672113,2.7620986,2.0105639
108,11.984495,0.10837684,1.965311,1.397473,4.548685,0.045328606,2.7620602,1.7910103
109,9.048678,0.11376783,1.9653217,1.644908,3.0243523,0.047850747,2.762055,2.0291588
110,10.774459,0.116492,1.9653335,1.7144943,4.5041165,0.048604906,2.7621007,1.8133625
111,8.158403,0.112525396,1.9653695,2.0928407,3.571539,0.047226682,2.7621028,2.0494423
112,8.898998,0.11343448,1.9653846,1.7541203,3.573771,0.04722809,2.7621205,1.9878175
113,8.657912,0.10922897,1.9653169,1.8984971,3.241281,0.04671198,2.7621326,1.9765049
114,9.994206,0.10875749,1.9653363,1.5887338,3.786833,0.046031512,2.7621565,1.9956285
115,9.669896,0.10998759,1.9653338,1.7326647,3.0551703,0.04651303,2.7621403,2.2303443
116,6.129625,0.11217206,1.9653516,2.4081736,2.700022,0.047576685,2.7621253,2.2734215
117,7.128713,0.112043016,1.9653573,1.7983792,1.9561169,0.04702251,2.7621355,2.107094
118,8.442327,0.11175834,1.9653773,1.856764,3.3746328,0.047046833,2.7621207,1.8493534
119,8.72929,0.11439374,1.9654167,1.8663075,4.192579,0.048041116,2.76205,1.8636799
120,10.716576,0.11740442,1.9653918,1.5877137,3.5968869,0.047861435,2.7620318,2.0471075
121,9.410872,0.11504382,1.9653976,1.885021,3.5041277,0.048336178,2.7620816,1.9518641
122,8.471131,0.1118652,1.9653829,2.1495903,3.3283658,0.047931552,2.762097,2.2331536
123,10.506942,0.117104776,1.9653932,1.5577358,3.8555896,0.048286207,2.7620978,1.9247073
124,8.239839,0.10718583,1.9653697,1.908442,2.8674312,0.04598201,2.7621305,2.248066
125,7.081245,0.1088345,1.9654026,1.8026565,2.6987565,0.04685705,2.7621074,2.0824652
126,7.567429,0.11427567,1.9654136,2.052233,2.3849332,0.04785378,2.7619941,2.1606567
127,9.004532,0.11221248,1.9654267,1.9216802,3.4122922,0.046443384,2.762009,2.059852
128,10.48402,0.11275903,1.9654672,1.5691342,4.73697,0.047489308,2.7620237,1.7386794
129,9.675035,0.110276684,1.9655063,1.799804,4.3163543,0.047162734,2.762035,1.7825513
130,8.30209,0.11455937,1.9655447,2.0957515,3.6461942,0.047908653,2.762094,1.9701897
131,8.495157,0.11109759,1.9655498,1.9235868,2.5281296,0.04778543,2.7620993,2.2902112
132,8.361219,0.116713226,1.9655676,1.9215469,3.9981644,0.048748933,2.7620902,1.9673147
133,9.897271,0.112451434,1.965583,1.6682701,3.6710603,0.04789948,2.762098,1.9670134
134,9.875062,0.120100655,1.9656277,1.732797,3.5125902,0.049364306,2.7621012,2.0697112
135,10.1527405,0.11508556,1.9656595,1.6546999,3.842008,0.04855482,2.7620277,1.8174661
136,8.667275,0.113049895,1.9656935,1.8859029,3.1323347,0.04783769,2.7619715,1.9939594
137,10.636957,0.11278188,1.9657192,1.535835,3.655071,0.047989152,2.7619007,1.9365855
138,8.355736,0.112675995,1.9657396,2.047227,3.1864467,0.0476192,2.7618833,2.0558157
139,5.9096503,0.11164876,1.9657505,1.9364504,1.9522158,0.04723983,2.7618802,2.120733
140,5.127746,0.11165774,1.9657571,1.9372593,1.3365798,0.047293253,2.7618353,2.2614222
141,9.850861,0.114655875,1.9657788,1.9815097,3.3355386,0.04791692,2.7618334,1.9758373
142,11.272225,0.11596928,1.9657938,1.4895898,3.6891453,0.048837055,2.7618065,2.0264182
143,9.747591,0.11745946,1.9657917,1.6957573,4.112249,0.050185233,2.7618265,1.8821617
144,10.376382,0.11396797,1.9658054,1.4679539,3.0861838,0.048048925,2.7618196,1.8293488
145,9.472496,0.10714425,1.9657909,1.8425742,3.9692194,0.04706549,2.7618337,1.8841655
146,8.400735,0.11138491,1.965792,2.210973,3.0548882,0.047381572,2.761835,2.3057685
147,8.096248,0.1133712,1.9657795,2.2269497,3.5426884,0.048715968,2.7617977,2.2125697
148,9.521369,0.11849921,1.9658009,1.7816246,3.664368,0.05037268,2.7617424,1.8938795
149,7.501327,0.108868234,1.9657894,2.1143358,3.3804605,0.047788505,2.7617934,1.9794308
150,7.124054,0.112449884,1.9658406,1.7972382,2.182668,0.047419846,2.761777,1.9156435
151,8.534801,0.11253927,1.9658679,1.8278056,3.5425134,0.048102375,2.7617621,1.9381328
152,9.9803295,0.11551648,1.9659361,1.8619106,3.893924,0.04845234,2.7616625,1.8262832
153,7.219966,0.11189729,1.9659655,2.2711744,2.83466,0.047512714,2.7616415,1.9727118
154,7.8685336,0.11557542,1.9659821,1.7193419,2.2565265,0.04976523,2.761577,2.1056056
155,9.057835,0.11706823,1.9659925,1.7591262,4.2459126,0.049368225,2.7615747,1.9287485
156,7.5914445,0.1120808,1.9659718,2.0751297,2.5899887,0.04869036,2.7615726,2.2119937
157,9.078523,0.11231126,1.9660016,1.7254074,3.2882004,0.04843249,2.7615252,1.9746413
158,8.31236,0.11525072,1.9660546,2.0331976,3.6687334,0.0487308,2.7614844,1.95518
159,11.205299,0.11195306,1.9661012,1.4960496,4.77437,0.049426507,2.7614272,1.7417263
160,10.224314,0.11283159,1.966128,1.5496356,3.919977,0.048310667,2.7614424,2.0091698
161,7.4403305,0.109890774,1.9661514,2.2211785,2.422057,0.047876827,2.7614412,2.060489
162,9.152542,0.11406162,1.9661777,1.8072804,3.9766283,0.049451247,2.76142,1.8348163
163,9.443508,0.1138529,1.966177,1.7394613,2.7891061,0.049349476,2.7613955,2.0529277
164,9.354684,0.11255525,1.9661837,1.810898,4.2167525,0.04847204,2.7612984,1.8973427
165,9.279683,0.115259446,1.9661807,1.8252747,3.093715,0.049370408,2.7612329,1.976376
166,6.1157436,0.11217626,1.9661942,1.909769,1.7284812,0.048747234,2.7612257,2.153295
167,8.565557,0.109341644,1.9662076,1.8771068,3.228363,0.047678277,2.761219,1.9608412
168,8.555063,0.11433585,1.9662474,1.8657856,2.8615208,0.049595427,2.7611423,1.9269515
169,9.371095,0.11330133,1.9662973,1.7094069,3.926016,0.048915792,2.7611008,1.9744943
170,7.634819,0.1125898,1.9663092,2.3136272,2.9788654,0.04815265,2.7610714,2.1773348
171,10.781787,0.11415985,1.9663173,1.5636328,3.3686426,0.049797557,2.7610416,2.0489361
172,7.4518013,0.11110329,1.9663286,2.0956764,2.6606498,0.048334196,2.7610612,2.009844
173,8.110884,0.11584064,1.9663411,2.0744212,2.8571095,0.049863033,2.7610152,2.279968
174,9.981871,0.113697246,1.9663692,1.6131004,3.733213,0.049213205,2.7609866,2.114124
175,9.682119,0.116229415,1.9663986,1.5758556,4.126054,0.04978915,2.7609632,1.978438
176,7.741304,0.11561364,1.9664205,2.0606363,3.238364,0.050361145,2.7609396,2.0660417
177,6.881563,0.1150405,1.9664521,1.9820894,2.0369685,0.050037473,2.7609105,2.0959973
178,7.5323143,0.11380975,1.9664778,2.0270467,3.3723123,0.05012389,2.7608788,1.908245
179,11.222967,0.10991055,1.9664798,1.5120028,3.965707,0.049078956,2.760897,1.8926344
180,8.995058,0.11187762,1.966482,1.7640357,3.7808912,0.04851486,2.760826,2.0468118
181,10.646601,0.118442215,1.9665201,1.6106544,3.8732948,0.050391506,2.760809,1.9633495
182,8.205162,0.11206217,1.9665477,2.2244658,3.1289825,0.049547426,2.7607725,2.1719134
183,10.358188,0.11039324,1.966559,1.6035111,3.9721785,0.049135365,2.7607148,2.0810022
184,8.551307,0.11714367,1.9665439,1.9910585,3.3334272,0.050851457,2.76069,2.0273733
185,9.771628,0.11298407,1.9665754,1.6736519,3.033928,0.04913667,2.7606788,2.1092088
186,9.537586,0.114955716,1.9665946,1.635009,3.144688,0.050240256,2.7606702,2.1501482
187,11.111062,0.1205405,1.9665909,1.433189,3.6481175,0.051906932,2.760629,2.1909592
188,5.9084754,0.113885336,1.9666444,2.4080737,2.0018094,0.05012418,2.760598,2.0951095
189,9.871942,0.11572427,1.9666644,1.604341,3.908362,0.051579166,2.7605586,1.8901079
190,7.7800016,0.11095488,1.9666643,2.116848,2.7664013,0.049691204,2.7604942,2.1086698
191,8.262712,0.110022,1.9667038,2.140254,3.245372,0.04886947,2.7604418,2.2429924
192,9.549645,0.11847692,1.9667412,1.7431886,3.5668316,0.0518142,2.760412,1.9605405
193,9.8342085,0.11666608,1.9667706,1.6830378,3.4719083,0.05132963,2.76035,2.0639412
194,7.002435,0.11698056,1.9668039,2.0948594,3.4544845,0.051671673,2.7603495,1.9901633
195,9.124083,0.11201038,1.9667928,1.7445946,3.605006,0.04961475,2.760317,1.9352192
196,8.886382,0.11680195,1.9668484,1.8655639,3.2491817,0.051620413,2.7602937,2.184125
197,10.541826,0.11364644,1.9668807,1.6137996,4.480533,0.05046428,2.7603004,1.7830906
198,7.833,0.118191235,1.966916,2.0853517,3.0434024,0.05233396,2.7603261,1.9720807
199,10.844429,0.11637533,1.9669534,1.5769831,4.746821,0.05162378,2.7603426,1.8026768
200,11.86708,0.12062224,1.9669553,1.3310018,4.8356614,0.05325846,2.760355,1.6470021
201,11.012781,0.12266145,1.9669895,1.5642179,4.7455573,0.053363837,2.7604108,1.7497844
202,10.938035,0.113698065,1.9670057,1.6151069,4.4403963,0.050651796,2.7604039,1.9152932
203,8.737514,0.113899596,1.9670501,1.7895808,2.7487915,0.05025552,2.7603216,2.2080348
204,6.318622,0.11881491,1.9670582,1.935735,1.8725202,0.05289341,2.7603436,2.1129363
205,10.931777,0.11267126,1.9670726,1.5142717,4.8586645,0.050889276,2.7602384,1.7601346
206,7.0399947,0.11158896,1.9670769,2.1384444,2.6503344,0.049877163,2.7602165,2.0041788
207,7.615476,0.116009824,1.9670855,2.3612063,3.00826,0.051858425,2.7601943,2.2851582
208,9.773254,0.118119925,1.9671241,1.69458,3.3128994,0.053306274,2.760181,2.0299866
209,9.720587,0.11352607,1.9671531,1.7562425,3.0547383,0.05040115,2.760077,2.275029
210,10.385375,0.11546746,1.967179,1.543125,4.408845,0.052218396,2.7601173,1.8433589
211,9.22841,0.11199772,1.9671932,1.8374397,3.1794057,0.049699,2.7600963,2.0160751
212,10.825745,0.115310036,1.9672006,1.4341264,4.0664,0.05158668,2.7600644,1.8784764
213,8.537311,0.115708254,1.9672482,1.9165828,2.6049666,0.05160317,2.7599833,2.2028358
214,8.193614,0.11319401,1.9672756,1.8873836,2.5077298,0.051324137,2.760006,2.094663
215,11.399435,0.11409193,1.9673321,1.4289035,5.151628,0.05217529,2.7599854,1.717742
216,10.135289,0.11475322,1.967354,1.6801724,4.5998955,0.05305659,2.7599425,1.7601938
217,7.5196605,0.11530646,1.9674504,2.3326464,3.2028809,0.051999856,2.759847,2.0888815
218,6.43701,0.11770087,1.9674728,1.8722558,2.0302682,0.052971102,2.7597933,2.0606952
219,8.787261,0.114591554,1.9675357,1.9579083,2.8694832,0.05182413,2.759785,2.2813518
220,10.993886,0.11685532,1.967575,1.4881098,3.6011763,0.05357816,2.7597163,2.0469434
221,9.699813,0.11448586,1.9675808,1.6687825,3.8137414,0.051985215,2.7597418,2.0285134
222,8.606204,0.11351028,1.9675789,2.0063558,3.3348753,0.05270633,2.7597167,2.0224
223,6.9132857,0.11668119,1.9676179,2.4909759,2.5380034,0.05218119,2.7596738,2.2110746
224,8.74932,0.118156455,1.9676318,1.6218262,3.122292,0.054460622,2.7595854,1.8899878
225,6.5643334,0.11742647,1.9676808,2.251694,2.668566,0.053663574,2.7595382,2.094376
226,9.788169,0.11542343,1.967703,1.7729151,3.5121949,0.05345292,2.7594817,2.0604603
227,7.2494717,0.11525743,1.9677157,2.0277746,2.5767772,0.052071583,2.7594476,2.179333
228,9.87582,0.11569569,1.9677279,1.6273074,3.9710991,0.05332593,2.7594461,1.994748
229,9.683034,0.118415155,1.9677535,1.6505955,3.4865136,0.053995043,2.759332,2.1524782
230,8.932652,0.11342763,1.967783,1.9244664,3.5770054,0.0530105,2.7593148,1.8811635
231,9.04204,0.115700565,1.9678323,1.9338048,4.1612363,0.052883424,2.759222,1.8458705
232,9.205547,0.11806605,1.9678562,1.792716,4.219653,0.054522246,2.7592254,1.7568473
233,9.218082,0.122536674,1.9678707,1.7626054,3.934679,0.05656459,2.759232,1.9308057
234,7.0621395,0.116553426,1.9679116,1.8282312,2.2123804,0.053396642,2.7591586,2.010624
235,9.307927,0.11162654,1.9679425,1.8268548,3.7471113,0.052986003,2.7591088,2.0391395
236,9.449194,0.121248886,1.9680098,1.7929947,3.7531667,0.05585923,2.759118,2.0884457
237,10.469267,0.116820104,1.968052,1.6119214,3.4631674,0.054244857,2.7589672,1.9958805
238,8.220346,0.11252674,1.9680624,2.1431496,3.34592,0.05281506,2.7588792,2.1446667
239,10.458477,0.124057256,1.9681474,1.6789012,4.302519,0.057292104,2.7588074,1.7138973
240,10.295062,0.117577076,1.9681201,1.6126686,4.0905743,0.055294465,2.758832,2.022934
241,9.345363,0.118696176,1.9681512,1.7252971,3.1407957,0.055772066,2.7587771,2.0821054
242,7.188274,0.11923301,1.9681817,2.0283844,3.5085714,0.056880493,2.7587209,2.0276577
243,9.939106,0.116084315,1.968228,1.6626613,3.5365813,0.055008363,2.7586687,2.0325446
244,7.6391053,0.117454745,1.9682617,1.8236419,2.7359183,0.056408715,2.758594,1.9241811
245,6.780758,0.12210247,1.9682633,1.8146619,2.1661708,0.057548188,2.7585063,2.1519816
246,10.873438,0.11696442,1.9682809,1.5389922,4.031444,0.05571282,2.7584746,2.0213957
247,8.812892,0.115914285,1.9682808,1.8973409,3.508309,0.054510176,2.7584581,2.1230237
248,9.989929,0.1157726,1.9682821,1.7175838,4.427804,0.05585148,2.7583945,1.902382
249,9.5894785,0.12187422,1.9682984,1.7179735,3.7321541,0.057035744,2.7584198,1.9064145
250,11.93992,0.1192797,1.9683365,1.2745279,4.000784,0.05597893,2.7584126,1.8354111
251,10.250774,0.12250664,1.9683361,1.6614442,3.5064614,0.056730945,2.758357,2.0427108
252,7.7187467,0.11803038,1.9683625,2.1547456,2.8929007,0.0568762,2.75831,2.207144
253,9.445498,0.11736274,1.9684296,1.7391026,3.4527194,0.056083,2.7581823,2.1882794
254,6.900894,0.11711805,1.9684674,1.8540074,2.2645082,0.056346692,2.7580411,2.0167675
255,10.166559,0.112011164,1.9685556,1.6044804,3.78876,0.05465745,2.7580109,1.96381
256,9.713132,0.11877607,1.9685924,1.6227454,3.2995486,0.05643356,2.757949,2.1923263
257,8.539281,0.12213687,1.9686656,1.6495005,2.8805773,0.058103066,2.7579436,1.9237757
258,7.127344,0.11707754,1.968699,2.133828,2.447092,0.05689788,2.757862,2.1353316
259,9.062165,0.11336641,1.9687345,1.9092199,4.4197874,0.055008627,2.7578144,1.9384571
260,8.236538,0.11659718,1.968778,1.6810265,3.1231232,0.0558681,2.757716,2.1751437
261,8.641354,0.12100813,1.9688072,1.9784975,3.345136,0.059160195,2.757675,1.8997605
262,6.3086386,0.11600662,1.9688321,1.914038,2.0166764,0.05766245,2.7575607,2.045308
263,7.8441286,0.12125393,1.9688935,1.7738774,2.2141538,0.05812776,2.757512,2.1529226
264,9.340932,0.119738415,1.9689335,1.7704625,4.1558285,0.058560766,2.7574773,1.7535552
265,9.599115,0.117726706,1.969034,1.7761303,3.9931543,0.056208797,2.757416,1.8427156
266,8.482346,0.11765349,1.9690688,1.8882709,3.5431025,0.057335116,2.7573261,2.053
267,7.943907,0.12453259,1.9691343,2.2594795,2.570306,0.059619885,2.757304,2.320386
268,8.7427225,0.118277535,1.9691505,1.8548942,4.050785,0.058276318,2.757131,1.9648215
269,10.693442,0.118443005,1.9691918,1.4398534,3.7237892,0.05716241,2.7570248,2.0232663
270,8.269973,0.116933964,1.9692317,2.058528,3.6931367,0.057769716,2.7569761,2.0343266
271,7.2620983,0.12054507,1.9693094,2.3819277,3.1855516,0.059371877,2.7568982,2.0682127
272,10.6934595,0.12055026,1.9693608,1.4003627,4.2635036,0.05844944,2.7568128,1.9704858
273,8.503472,0.12168932,1.9694017,1.9970753,3.7417364,0.059399765,2.7566938,2.2262027
274,8.3274,0.120741636,1.9694272,1.8560547,3.6743212,0.058580913,2.756557,2.0474763
275,8.783247,0.11780874,1.9694737,1.7932001,4.0728784,0.05945774,2.7565534,1.8351386
276,9.743679,0.1173573,1.9695026,1.7684567,3.5196912,0.0579413,2.7564695,2.0366263
277,7.8572392,0.121745564,1.9695858,2.3099437,3.054839,0.058871746,2.7563047,2.227011
278,6.9407287,0.12189167,1.9696088,1.8266127,1.8026199,0.061204124,2.7562132,2.2167864
279,10.378119,0.11878255,1.9696112,1.6407446,4.5587664,0.05889703,2.75618,1.8051686
280,4.896822,0.11865422,1.9696242,1.8652396,1.4408243,0.06042392,2.7561107,2.2244737
281,9.705831,0.119829126,1.9696487,1.631826,4.7419486,0.061616015,2.7559097,1.8037261
282,8.811278,0.11610231,1.9697018,1.8846754,3.6595144,0.058624424,2.755781,2.0552716
283,7.876129,0.12003895,1.9696926,2.2953703,2.5913572,0.060658883,2.755669,2.1020417
284,9.009603,0.11987784,1.969763,1.850242,3.3188622,0.06065802,2.7554524,2.1004503
285,10.816107,0.122485265,1.9697796,1.5555816,3.5462208,0.062132232,2.7553673,2.1491778
286,6.9151583,0.120847076,1.9697914,1.8549335,1.9475133,0.06257989,2.7552896,2.1644745
