,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
39,9.0121355,0.19241859,1.8773317,1.9139901,3.6435256,0.10627289,2.684517,2.4942915
40,7.567704,0.15266171,1.8773313,1.7642006,2.9985979,0.08612263,2.6845477,2.6497502
41,8.616264,0.1601058,1.8773303,1.6547084,3.8476732,0.09845835,2.684536,2.359898
42,9.562544,0.17832114,1.8773321,1.7269502,3.8265235,0.10452764,2.684552,2.3866901
43,9.588618,0.1746729,1.8773361,1.6761082,3.54459,0.10530207,2.6845393,2.5043283
44,6.934282,0.14609261,1.8773428,1.8847848,3.0970886,0.086640134,2.6845727,2.698222
45,8.970548,0.16904917,1.8773392,1.8116463,3.7116125,0.10820804,2.684587,2.2187486
46,9.648607,0.17482024,1.8773323,1.6958714,3.9507942,0.10909817,2.6845837,2.3678322
47,8.905867,0.1728927,1.8773328,1.9701353,3.530315,0.10250491,2.6846128,2.509565
48,10.265214,0.17883831,1.8773352,1.6703877,3.354713,0.10103651,2.6845953,2.6119332
49,10.129132,0.20365466,1.8773377,1.7962661,4.111004,0.113112465,2.6845534,2.440382
50,8.728881,0.17432567,1.877343,2.0430777,4.2325034,0.11082385,2.6845713,2.4023845
51,8.89945,0.16786675,1.8773553,1.5921888,4.0032926,0.10528187,2.684591,2.291692
52,9.805311,0.19051547,1.8773516,1.8057095,3.3336616,0.10386435,2.6845877,2.6809237
53,9.353854,0.18014948,1.8773416,1.7660754,3.5118864,0.10416832,2.6846027,2.4527411
54,8.258047,0.16346158,1.8773394,2.0644112,3.2671518,0.09140088,2.6845918,2.6541367
55,9.172886,0.19649439,1.877344,1.9020578,3.660976,0.11268222,2.6846325,2.537443
56,8.444981,0.17720322,1.8773478,2.0799198,3.4052374,0.10279964,2.6846466,2.6108625
57,10.269723,0.18932104,1.8773532,1.6651124,4.683839,0.11711278,2.6846304,2.2388797
58,7.598499,0.16761203,1.8773503,2.3321836,2.7609956,0.089765504,2.6846454,2.7331731
59,8.050294,0.15972476,1.8773551,2.1266494,3.5278475,0.09839386,2.6846466,2.5060878
60,9.209349,0.1667056,1.8773465,1.8586369,3.1209633,0.09301221,2.6846402,2.5962818
61,9.121983,0.16166638,1.8773443,1.9286261,3.2107193,0.099322096,2.6845891,2.3618696
62,9.670061,0.19657491,1.8773475,2.0081894,3.9145577,0.11450307,2.6845677,2.2695107
63,11.267963,0.19458497,1.8773438,1.5867624,3.6281168,0.10962723,2.6845765,2.4108295
64,9.479846,0.17267713,1.8773466,1.8110465,3.08733,0.09824294,2.6845572,2.662287
65,7.924789,0.16069122,1.8773516,2.0159898,3.3913407,0.102011,2.6845398,2.4983392
66,8.696646,0.15923403,1.8773563,1.8398119,3.869118,0.1055545,2.6845806,2.3492253
67,8.169576,0.17535366,1.8773537,2.0415587,3.6665778,0.097670816,2.6846068,2.5291955
68,9.238326,0.17809251,1.8773578,1.9162065,3.7391944,0.10633824,2.684616,2.5114148
69,9.32138,0.1702271,1.8773541,1.8409569,4.323433,0.110410616,2.6846337,2.1982765
70,8.909125,0.17813684,1.8773563,1.9256002,3.4551504,0.10620046,2.6846142,2.5227897
71,11.198762,0.19769184,1.8773692,1.4465659,4.0770006,0.11809045,2.6846306,2.3048298
72,8.121066,0.18219839,1.8773735,2.0816855,3.2598755,0.10370213,2.684622,2.6119413
73,8.951901,0.16624734,1.877381,1.9142077,3.1353526,0.095988125,2.6846275,2.5641832
74,10.430191,0.20149875,1.8773806,1.579301,3.3829658,0.1061611,2.684669,2.6699796
75,10.256615,0.17622834,1.8773816,1.7708236,3.5434055,0.10562445,2.6846797,2.5353224
76,9.105958,0.1678394,1.8773873,1.7311659,3.8107226,0.10197327,2.6847043,2.4038885
77,9.769126,0.19146365,1.8773952,1.7096877,3.9154444,0.1066288,2.6846974,2.5587878
78,8.896102,0.18745312,1.8774004,1.8826116,3.5855136,0.111338004,2.6847005,2.4941254
79,7.8237357,0.15098232,1.8773816,1.7401882,4.5792813,0.10439174,2.68467,2.1984687
80,10.212957,0.187844,1.8773849,1.6149834,3.9408672,0.10918401,2.684659,2.5436084
81,8.67825,0.16329616,1.8773922,1.8771068,2.989186,0.0919822,2.6846416,2.754488
82,7.8194776,0.16138077,1.87739,2.0336192,3.018599,0.09064523,2.68463,2.5124676
83,8.579982,0.16947368,1.8773971,2.0090568,3.6486766,0.10204683,2.6846457,2.4512103
84,7.9855433,0.17761923,1.8773948,2.2239625,3.5679123,0.1061929,2.684617,2.564786
85,10.483518,0.17990062,1.8773897,1.5735773,3.7994113,0.11350404,2.6845937,2.4010477
86,6.5962014,0.14593896,1.8773947,2.444245,3.863862,0.092515595,2.6846046,2.4133477
87,9.105536,0.17067271,1.877395,1.8428725,3.2529404,0.09370337,2.6846218,2.7001922
88,9.789392,0.20034762,1.8773955,1.6333784,3.3586354,0.11298504,2.684605,2.5860398
89,8.630339,0.19229877,1.8773905,2.0187016,3.7488065,0.096630014,2.6846287,2.6401472
90,10.930769,0.1799832,1.8773885,1.5993689,3.4488986,0.09714681,2.6846237,2.6456966
91,8.641612,0.17048477,1.877391,2.1217606,3.3081148,0.08919223,2.6845844,2.7749538
92,9.314914,0.18659683,1.8773881,1.7330644,3.5307026,0.11202426,2.6845489,2.4326932
93,12.207842,0.20532064,1.8773857,1.3203483,3.917922,0.11668364,2.6845167,2.4572349
94,10.316111,0.19976512,1.8773903,1.7684788,3.7584553,0.1149431,2.6844852,2.4345787
