,losses,counter
0,2.2957727909088135,0
1,2.292135715484619,640
2,2.3043911457061768,1280
3,2.3057568073272705,1920
4,2.296600580215454,2560
5,2.308608293533325,3200
6,2.2954769134521484,3840
7,2.30491304397583,4480
8,2.306659460067749,5120
9,2.3158111572265625,5760
10,2.3056185245513916,6400
11,2.296643018722534,7040
12,2.308084011077881,7680
13,2.314222574234009,8320
14,2.2981033325195312,8960
15,2.2841320037841797,9600
16,2.282083511352539,10240
17,2.3152544498443604,10880
18,2.320035457611084,11520
19,2.306389331817627,12160
20,2.2988486289978027,12800
21,2.311277151107788,13440
22,2.3125243186950684,14080
23,2.300278902053833,14720
24,2.308760404586792,15360
25,2.292294979095459,16000
26,2.310636281967163,16640
27,2.2830333709716797,17280
28,2.3086578845977783,17920
29,2.2918601036071777,18560
30,2.2939555644989014,19200
31,2.3137261867523193,19840
32,2.3026230335235596,20480
33,2.2950329780578613,21120
34,2.305978775024414,21760
35,2.310025930404663,22400
36,2.3060922622680664,23040
37,2.3050100803375244,23680
38,2.294013738632202,24320
39,2.3102846145629883,24960
40,2.310549736022949,25600
41,2.3048720359802246,26240
42,2.2868025302886963,26880
43,2.317542552947998,27520
44,2.301241874694824,28160
45,2.300081491470337,28800
46,2.2929084300994873,29440
47,2.315202474594116,30080
48,2.3005099296569824,30720
49,2.29677677154541,31360
50,2.289118528366089,32000
51,2.3082587718963623,32640
52,2.2929162979125977,33280
53,2.3070547580718994,33920
54,2.3075954914093018,34560
55,2.3031678199768066,35200
56,2.300896406173706,35840
57,2.3088021278381348,36480
58,2.300765037536621,37120
59,2.3128395080566406,37760
60,2.2909281253814697,38400
61,2.301077365875244,39040
62,2.29494309425354,39680
63,2.3137598037719727,40320
64,2.298203229904175,40960
65,2.294981002807617,41600
66,2.3060951232910156,42240
67,2.3120205402374268,42880
68,2.307901620864868,43520
69,2.298755407333374,44160
70,2.2959558963775635,44800
71,2.3058040142059326,45440
72,2.2921175956726074,46080
73,2.2954835891723633,46720
74,2.3045082092285156,47360
75,2.3052902221679688,48000
76,2.313967227935791,48640
77,2.300872325897217,49280
78,2.3022360801696777,49920
79,2.3100178241729736,50560
80,2.2934858798980713,51200
81,2.304760217666626,51840
82,2.3019299507141113,52480
83,2.3078863620758057,53120
84,2.3007936477661133,53760
85,2.2945947647094727,54400
86,2.3113369941711426,55040
87,2.3018195629119873,55680
88,2.3023264408111572,56320
89,2.290494918823242,56960
90,2.310666561126709,57600
91,2.293243646621704,58240
92,2.301898956298828,58880
93,2.3074231147766113,59520
94,2.3034963607788086,60000
95,2.2970781326293945,60640
96,2.299455404281616,61280
97,2.2865021228790283,61920
98,2.298435926437378,62560
99,2.307530164718628,63200
100,2.3049323558807373,63840
101,2.305694818496704,64480
102,2.2934587001800537,65120
103,2.3067219257354736,65760
104,2.312422037124634,66400
105,2.307166337966919,67040
106,2.302464723587036,67680
107,2.308034896850586,68320
108,2.3056342601776123,68960
109,2.2967309951782227,69600
110,2.2940285205841064,70240
111,2.301708698272705,70880
112,2.3045709133148193,71520
113,2.3076863288879395,72160
114,2.2959859371185303,72800
115,2.2950470447540283,73440
116,2.3021068572998047,74080
117,2.2994277477264404,74720
118,2.2957394123077393,75360
119,2.3042283058166504,76000
120,2.301922559738159,76640
121,2.293609619140625,77280
122,2.2980573177337646,77920
123,2.294631004333496,78560
124,2.3014352321624756,79200
125,2.3121814727783203,79840
126,2.307213306427002,80480
127,2.308826208114624,81120
128,2.288454055786133,81760
129,2.30228590965271,82400
130,2.2986927032470703,83040
131,2.2958884239196777,83680
132,2.3118247985839844,84320
133,2.2981631755828857,84960
134,2.30671763420105,85600
135,2.2981553077697754,86240
136,2.29608154296875,86880
137,2.3122053146362305,87520
138,2.2988762855529785,88160
139,2.294813394546509,88800
140,2.3046064376831055,89440
141,2.30450177192688,90080
142,2.3031604290008545,90720
143,2.3002519607543945,91360
144,2.308865547180176,92000
145,2.305018186569214,92640
146,2.2958831787109375,93280
147,2.292440176010132,93920
148,2.2962729930877686,94560
149,2.2947890758514404,95200
150,2.29946231842041,95840
151,2.3188679218292236,96480
152,2.311490774154663,97120
153,2.313791513442993,97760
154,2.2905001640319824,98400
155,2.2926852703094482,99040
156,2.3148324489593506,99680
157,2.318387508392334,100320
158,2.308110237121582,100960
159,2.291959285736084,101600
160,2.2973523139953613,102240
161,2.2985668182373047,102880
162,2.296187400817871,103520
163,2.296013593673706,104160
164,2.3150551319122314,104800
165,2.2978758811950684,105440
166,2.2963011264801025,106080
167,2.3101518154144287,106720
168,2.3039262294769287,107360
169,2.303960084915161,108000
170,2.3024404048919678,108640
171,2.3080995082855225,109280
172,2.299633026123047,109920
173,2.309551477432251,110560
174,2.305068254470825,111200
175,2.298021078109741,111840
176,2.3036561012268066,112480
177,2.3024845123291016,113120
178,2.3066327571868896,113760
179,2.306072235107422,114400
180,2.3105125427246094,115040
181,2.30214524269104,115680
182,2.3061447143554688,116320
183,2.299680471420288,116960
184,2.2986998558044434,117600
185,2.303330421447754,118240
186,2.3051724433898926,118880
187,2.301940679550171,119520
